"states"	"State Code"	"Year"	"Year Code"	"Month"	"Month Code"	stateBirths
	"Oklahoma"	"40"	"2008"	"2008"	"July"	"7"	4716
	"Oklahoma"	"40"	"2008"	"2008"	"August"	"8"	4930
	"Oklahoma"	"40"	"2008"	"2008"	"September"	"9"	4861
	"Oklahoma"	"40"	"2008"	"2008"	"October"	"10"	4741
	"Oklahoma"	"40"	"2008"	"2008"	"November"	"11"	4156
	"Oklahoma"	"40"	"2008"	"2008"	"December"	"12"	4781
	"Oklahoma"	"40"	"2009"	"2009"	"January"	"1"	4452
	"Oklahoma"	"40"	"2009"	"2009"	"February"	"2"	4260
	"Oklahoma"	"40"	"2009"	"2009"	"March"	"3"	4533
	"Oklahoma"	"40"	"2009"	"2009"	"April"	"4"	4436
	"Oklahoma"	"40"	"2009"	"2009"	"May"	"5"	4341
	"Oklahoma"	"40"	"2009"	"2009"	"June"	"6"	4549
	"Oklahoma"	"40"	"2009"	"2009"	"July"	"7"	4995
	"Oklahoma"	"40"	"2009"	"2009"	"August"	"8"	4696
	"Oklahoma"	"40"	"2009"	"2009"	"September"	"9"	4841
	"Oklahoma"	"40"	"2009"	"2009"	"October"	"10"	4652
	"Oklahoma"	"40"	"2009"	"2009"	"November"	"11"	4226
	"Oklahoma"	"40"	"2009"	"2009"	"December"	"12"	4572
	"Oklahoma"	"40"	"2010"	"2010"	"January"	"1"	4294
	"Oklahoma"	"40"	"2010"	"2010"	"February"	"2"	4029
	"Oklahoma"	"40"	"2010"	"2010"	"March"	"3"	4461
	"Oklahoma"	"40"	"2010"	"2010"	"April"	"4"	4339
	"Oklahoma"	"40"	"2010"	"2010"	"May"	"5"	4288
	"Oklahoma"	"40"	"2010"	"2010"	"June"	"6"	4519
	"Oklahoma"	"40"	"2010"	"2010"	"July"	"7"	4650
	"Oklahoma"	"40"	"2010"	"2010"	"August"	"8"	4704
	"Oklahoma"	"40"	"2010"	"2010"	"September"	"9"	4681
	"Oklahoma"	"40"	"2010"	"2010"	"October"	"10"	4438
	"Oklahoma"	"40"	"2010"	"2010"	"November"	"11"	4344
	"Oklahoma"	"40"	"2010"	"2010"	"December"	"12"	4491
	"Oklahoma"	"40"	"2011"	"2011"	"January"	"1"	4267
	"Oklahoma"	"40"	"2011"	"2011"	"February"	"2"	3928
	"Oklahoma"	"40"	"2011"	"2011"	"March"	"3"	4415
	"Oklahoma"	"40"	"2011"	"2011"	"April"	"4"	4093
	"Oklahoma"	"40"	"2011"	"2011"	"May"	"5"	4105
	"Oklahoma"	"40"	"2011"	"2011"	"June"	"6"	4431
	"Oklahoma"	"40"	"2011"	"2011"	"July"	"7"	4579
	"Oklahoma"	"40"	"2011"	"2011"	"August"	"8"	4923
	"Oklahoma"	"40"	"2011"	"2011"	"September"	"9"	4636
	"Oklahoma"	"40"	"2011"	"2011"	"October"	"10"	4201
	"Oklahoma"	"40"	"2011"	"2011"	"November"	"11"	4360
	"Oklahoma"	"40"	"2011"	"2011"	"December"	"12"	4334
	"Oklahoma"	"40"	"2012"	"2012"	"January"	"1"	4209
	"Oklahoma"	"40"	"2012"	"2012"	"February"	"2"	4155
	"Oklahoma"	"40"	"2012"	"2012"	"March"	"3"	4361
	"Oklahoma"	"40"	"2012"	"2012"	"April"	"4"	3906
	"Oklahoma"	"40"	"2012"	"2012"	"May"	"5"	4288
	"Oklahoma"	"40"	"2012"	"2012"	"June"	"6"	4364
	"Oklahoma"	"40"	"2012"	"2012"	"July"	"7"	4637
	"Oklahoma"	"40"	"2012"	"2012"	"August"	"8"	4849
	"Oklahoma"	"40"	"2012"	"2012"	"September"	"9"	4576
	"Oklahoma"	"40"	"2012"	"2012"	"October"	"10"	4733
	"Oklahoma"	"40"	"2012"	"2012"	"November"	"11"	4334
	"Oklahoma"	"40"	"2012"	"2012"	"December"	"12"	4339
	"Oklahoma"	"40"	"2013"	"2013"	"January"	"1"	4423
	"Oklahoma"	"40"	"2013"	"2013"	"February"	"2"	3955
	"Oklahoma"	"40"	"2013"	"2013"	"March"	"3"	4415
	"Oklahoma"	"40"	"2013"	"2013"	"April"	"4"	4226
	"Oklahoma"	"40"	"2013"	"2013"	"May"	"5"	4424
	"Oklahoma"	"40"	"2013"	"2013"	"June"	"6"	4407
	"Oklahoma"	"40"	"2013"	"2013"	"July"	"7"	4670
	"Oklahoma"	"40"	"2013"	"2013"	"August"	"8"	4720
	"Oklahoma"	"40"	"2013"	"2013"	"September"	"9"	4513
	"Oklahoma"	"40"	"2013"	"2013"	"October"	"10"	4632
	"Oklahoma"	"40"	"2013"	"2013"	"November"	"11"	4402
	"Oklahoma"	"40"	"2013"	"2013"	"December"	"12"	4582
	"Oklahoma"	"40"	"2014"	"2014"	"January"	"1"	4437
	"Oklahoma"	"40"	"2014"	"2014"	"February"	"2"	4029
	"Oklahoma"	"40"	"2014"	"2014"	"March"	"3"	4283
	"Oklahoma"	"40"	"2014"	"2014"	"April"	"4"	4227
	"Oklahoma"	"40"	"2014"	"2014"	"May"	"5"	4445
	"Oklahoma"	"40"	"2014"	"2014"	"June"	"6"	4140
	"Oklahoma"	"40"	"2014"	"2014"	"July"	"7"	4710
	"Oklahoma"	"40"	"2014"	"2014"	"August"	"8"	4796
	"Oklahoma"	"40"	"2014"	"2014"	"September"	"9"	4746
	"Oklahoma"	"40"	"2014"	"2014"	"October"	"10"	4581
	"Oklahoma"	"40"	"2014"	"2014"	"November"	"11"	4205
	"Oklahoma"	"40"	"2014"	"2014"	"December"	"12"	4740
	"Oklahoma"	"40"	"2015"	"2015"	"January"	"1"	4406
	"Oklahoma"	"40"	"2015"	"2015"	"February"	"2"	4019
	"Oklahoma"	"40"	"2015"	"2015"	"March"	"3"	4493
	"Oklahoma"	"40"	"2015"	"2015"	"April"	"4"	4380
	"Oklahoma"	"40"	"2015"	"2015"	"May"	"5"	4075
	"Oklahoma"	"40"	"2015"	"2015"	"June"	"6"	4369
	"Oklahoma"	"40"	"2015"	"2015"	"July"	"7"	4809
	"Oklahoma"	"40"	"2015"	"2015"	"August"	"8"	4789
	"Oklahoma"	"40"	"2015"	"2015"	"September"	"9"	4598
	"Oklahoma"	"40"	"2015"	"2015"	"October"	"10"	4440
	"Oklahoma"	"40"	"2015"	"2015"	"November"	"11"	4230
	"Oklahoma"	"40"	"2015"	"2015"	"December"	"12"	4514
	"Oregon"	"41"	"2007"	"2007"	"January"	"1"	3892
	"Oregon"	"41"	"2007"	"2007"	"February"	"2"	3757
	"Oregon"	"41"	"2007"	"2007"	"March"	"3"	4107
	"Oregon"	"41"	"2007"	"2007"	"April"	"4"	4062
	"Oregon"	"41"	"2007"	"2007"	"May"	"5"	4472
	"Oregon"	"41"	"2007"	"2007"	"June"	"6"	4213
	"Oregon"	"41"	"2007"	"2007"	"July"	"7"	4506
	"Oregon"	"41"	"2007"	"2007"	"August"	"8"	4342
	"Oregon"	"41"	"2007"	"2007"	"September"	"9"	4138
	"Oregon"	"41"	"2007"	"2007"	"October"	"10"	4141
	"Oregon"	"41"	"2007"	"2007"	"November"	"11"	3889
	"Oregon"	"41"	"2007"	"2007"	"December"	"12"	3859
	"Oregon"	"41"	"2008"	"2008"	"January"	"1"	3880
	"Oregon"	"41"	"2008"	"2008"	"February"	"2"	3935
	"Oregon"	"41"	"2008"	"2008"	"March"	"3"	4047
	"Oregon"	"41"	"2008"	"2008"	"April"	"4"	4206
	"Oregon"	"41"	"2008"	"2008"	"May"	"5"	4460
	"Oregon"	"41"	"2008"	"2008"	"June"	"6"	4245
	"Oregon"	"41"	"2008"	"2008"	"July"	"7"	4405
	"Oregon"	"41"	"2008"	"2008"	"August"	"8"	4280
	"Oregon"	"41"	"2008"	"2008"	"September"	"9"	4015
	"Oregon"	"41"	"2008"	"2008"	"October"	"10"	4112
	"Oregon"	"41"	"2008"	"2008"	"November"	"11"	3592
	"Oregon"	"41"	"2008"	"2008"	"December"	"12"	3919
	"Oregon"	"41"	"2009"	"2009"	"January"	"1"	3726
	"Oregon"	"41"	"2009"	"2009"	"February"	"2"	3598
	"Oregon"	"41"	"2009"	"2009"	"March"	"3"	4064
	"Oregon"	"41"	"2009"	"2009"	"April"	"4"	3955
	"Oregon"	"41"	"2009"	"2009"	"May"	"5"	4100
	"Oregon"	"41"	"2009"	"2009"	"June"	"6"	4148
	"Oregon"	"41"	"2009"	"2009"	"July"	"7"	4259
	"Oregon"	"41"	"2009"	"2009"	"August"	"8"	4103
	"Oregon"	"41"	"2009"	"2009"	"September"	"9"	4055
	"Oregon"	"41"	"2009"	"2009"	"October"	"10"	3894
	"Oregon"	"41"	"2009"	"2009"	"November"	"11"	3538
	"Oregon"	"41"	"2009"	"2009"	"December"	"12"	3692
	"Oregon"	"41"	"2010"	"2010"	"January"	"1"	3511
	"Oregon"	"41"	"2010"	"2010"	"February"	"2"	3351
	"Oregon"	"41"	"2010"	"2010"	"March"	"3"	3923
	"Oregon"	"41"	"2010"	"2010"	"April"	"4"	3890
	"Oregon"	"41"	"2010"	"2010"	"May"	"5"	4034
	"Oregon"	"41"	"2010"	"2010"	"June"	"6"	3939
	"Oregon"	"41"	"2010"	"2010"	"July"	"7"	3979
	"Oregon"	"41"	"2010"	"2010"	"August"	"8"	3985
	"Oregon"	"41"	"2010"	"2010"	"September"	"9"	3841
	"Oregon"	"41"	"2010"	"2010"	"October"	"10"	3736
	"Oregon"	"41"	"2010"	"2010"	"November"	"11"	3518
	"Oregon"	"41"	"2010"	"2010"	"December"	"12"	3833
	"Oregon"	"41"	"2011"	"2011"	"January"	"1"	3564
	"Oregon"	"41"	"2011"	"2011"	"February"	"2"	3278
	"Oregon"	"41"	"2011"	"2011"	"March"	"3"	3872
	"Oregon"	"41"	"2011"	"2011"	"April"	"4"	3774
	"Oregon"	"41"	"2011"	"2011"	"May"	"5"	4005
	"Oregon"	"41"	"2011"	"2011"	"June"	"6"	4001
	"Oregon"	"41"	"2011"	"2011"	"July"	"7"	3960
	"Oregon"	"41"	"2011"	"2011"	"August"	"8"	4040
	"Oregon"	"41"	"2011"	"2011"	"September"	"9"	3781
	"Oregon"	"41"	"2011"	"2011"	"October"	"10"	3735
	"Oregon"	"41"	"2011"	"2011"	"November"	"11"	3521
	"Oregon"	"41"	"2011"	"2011"	"December"	"12"	3624
	"Oregon"	"41"	"2012"	"2012"	"January"	"1"	3442
	"Oregon"	"41"	"2012"	"2012"	"February"	"2"	3493
	"Oregon"	"41"	"2012"	"2012"	"March"	"3"	3758
	"Oregon"	"41"	"2012"	"2012"	"April"	"4"	3696
	"Oregon"	"41"	"2012"	"2012"	"May"	"5"	3995
	"Oregon"	"41"	"2012"	"2012"	"June"	"6"	3863
	"Oregon"	"41"	"2012"	"2012"	"July"	"7"	3959
	"Oregon"	"41"	"2012"	"2012"	"August"	"8"	4164
	"Oregon"	"41"	"2012"	"2012"	"September"	"9"	3857
	"Oregon"	"41"	"2012"	"2012"	"October"	"10"	3716
	"Oregon"	"41"	"2012"	"2012"	"November"	"11"	3491
	"Oregon"	"41"	"2012"	"2012"	"December"	"12"	3633
	"Oregon"	"41"	"2013"	"2013"	"January"	"1"	3585
	"Oregon"	"41"	"2013"	"2013"	"February"	"2"	3309
	"Oregon"	"41"	"2013"	"2013"	"March"	"3"	3794
	"Oregon"	"41"	"2013"	"2013"	"April"	"4"	3793
	"Oregon"	"41"	"2013"	"2013"	"May"	"5"	3913
	"Oregon"	"41"	"2013"	"2013"	"June"	"6"	3774
	"Oregon"	"41"	"2013"	"2013"	"July"	"7"	4101
	"Oregon"	"41"	"2013"	"2013"	"August"	"8"	4014
	"Oregon"	"41"	"2013"	"2013"	"September"	"9"	3832
	"Oregon"	"41"	"2013"	"2013"	"October"	"10"	3808
	"Oregon"	"41"	"2013"	"2013"	"November"	"11"	3514
	"Oregon"	"41"	"2013"	"2013"	"December"	"12"	3718
	"Oregon"	"41"	"2014"	"2014"	"January"	"1"	3625
	"Oregon"	"41"	"2014"	"2014"	"February"	"2"	3351
	"Oregon"	"41"	"2014"	"2014"	"March"	"3"	3659
	"Oregon"	"41"	"2014"	"2014"	"April"	"4"	3801
	"Oregon"	"41"	"2014"	"2014"	"May"	"5"	4044
	"Oregon"	"41"	"2014"	"2014"	"June"	"6"	3982
	"Oregon"	"41"	"2014"	"2014"	"July"	"7"	4074
	"Oregon"	"41"	"2014"	"2014"	"August"	"8"	4082
	"Oregon"	"41"	"2014"	"2014"	"September"	"9"	3868
	"Oregon"	"41"	"2014"	"2014"	"October"	"10"	3728
	"Oregon"	"41"	"2014"	"2014"	"November"	"11"	3582
	"Oregon"	"41"	"2014"	"2014"	"December"	"12"	3760
	"Oregon"	"41"	"2015"	"2015"	"January"	"1"	3631
	"Oregon"	"41"	"2015"	"2015"	"February"	"2"	3470
	"Oregon"	"41"	"2015"	"2015"	"March"	"3"	3837
	"Oregon"	"41"	"2015"	"2015"	"April"	"4"	3817
	"Oregon"	"41"	"2015"	"2015"	"May"	"5"	3916
	"Oregon"	"41"	"2015"	"2015"	"June"	"6"	3897
	"Oregon"	"41"	"2015"	"2015"	"July"	"7"	3955
	"Oregon"	"41"	"2015"	"2015"	"August"	"8"	4030
	"Oregon"	"41"	"2015"	"2015"	"September"	"9"	3936
	"Oregon"	"41"	"2015"	"2015"	"October"	"10"	3862
	"Oregon"	"41"	"2015"	"2015"	"November"	"11"	3550
	"Oregon"	"41"	"2015"	"2015"	"December"	"12"	3754
	"Pennsylvania"	"42"	"2007"	"2007"	"January"	"1"	12304
	"Pennsylvania"	"42"	"2007"	"2007"	"February"	"2"	11305
	"Pennsylvania"	"42"	"2007"	"2007"	"March"	"3"	12771
	"Pennsylvania"	"42"	"2007"	"2007"	"April"	"4"	12198
	"Pennsylvania"	"42"	"2007"	"2007"	"May"	"5"	12827
	"Pennsylvania"	"42"	"2007"	"2007"	"June"	"6"	12428
	"Pennsylvania"	"42"	"2007"	"2007"	"July"	"7"	13405
	"Pennsylvania"	"42"	"2007"	"2007"	"August"	"8"	13455
	"Pennsylvania"	"42"	"2007"	"2007"	"September"	"9"	12684
	"Pennsylvania"	"42"	"2007"	"2007"	"October"	"10"	12629
	"Pennsylvania"	"42"	"2007"	"2007"	"November"	"11"	12338
	"Pennsylvania"	"42"	"2007"	"2007"	"December"	"12"	12369
	"Pennsylvania"	"42"	"2008"	"2008"	"January"	"1"	12088
	"Pennsylvania"	"42"	"2008"	"2008"	"February"	"2"	12065
	"Pennsylvania"	"42"	"2008"	"2008"	"March"	"3"	12451
	"Pennsylvania"	"42"	"2008"	"2008"	"April"	"4"	12716
	"Pennsylvania"	"42"	"2008"	"2008"	"May"	"5"	12696
	"Pennsylvania"	"42"	"2008"	"2008"	"June"	"6"	12392
	"Pennsylvania"	"42"	"2008"	"2008"	"July"	"7"	13275
	"Pennsylvania"	"42"	"2008"	"2008"	"August"	"8"	13119
	"Pennsylvania"	"42"	"2008"	"2008"	"September"	"9"	12953
	"Pennsylvania"	"42"	"2008"	"2008"	"October"	"10"	12374
	"Pennsylvania"	"42"	"2008"	"2008"	"November"	"11"	11120
	"Pennsylvania"	"42"	"2008"	"2008"	"December"	"12"	12024
	"Pennsylvania"	"42"	"2009"	"2009"	"January"	"1"	11949
	"Pennsylvania"	"42"	"2009"	"2009"	"February"	"2"	11194
	"Pennsylvania"	"42"	"2009"	"2009"	"March"	"3"	12474
	"Pennsylvania"	"42"	"2009"	"2009"	"April"	"4"	11996
	"Pennsylvania"	"42"	"2009"	"2009"	"May"	"5"	12635
	"Pennsylvania"	"42"	"2009"	"2009"	"June"	"6"	12287
	"Pennsylvania"	"42"	"2009"	"2009"	"July"	"7"	13072
	"Pennsylvania"	"42"	"2009"	"2009"	"August"	"8"	12823
	"Pennsylvania"	"42"	"2009"	"2009"	"September"	"9"	12752
	"Pennsylvania"	"42"	"2009"	"2009"	"October"	"10"	12153
	"Pennsylvania"	"42"	"2009"	"2009"	"November"	"11"	11235
	"Pennsylvania"	"42"	"2009"	"2009"	"December"	"12"	11864
	"Pennsylvania"	"42"	"2010"	"2010"	"January"	"1"	11315
	"Pennsylvania"	"42"	"2010"	"2010"	"February"	"2"	10818
	"Pennsylvania"	"42"	"2010"	"2010"	"March"	"3"	12311
	"Pennsylvania"	"42"	"2010"	"2010"	"April"	"4"	11887
	"Pennsylvania"	"42"	"2010"	"2010"	"May"	"5"	12034
	"Pennsylvania"	"42"	"2010"	"2010"	"June"	"6"	12184
	"Pennsylvania"	"42"	"2010"	"2010"	"July"	"7"	12460
	"Pennsylvania"	"42"	"2010"	"2010"	"August"	"8"	12529
	"Pennsylvania"	"42"	"2010"	"2010"	"September"	"9"	12330
	"Pennsylvania"	"42"	"2010"	"2010"	"October"	"10"	12131
	"Pennsylvania"	"42"	"2010"	"2010"	"November"	"11"	11428
	"Pennsylvania"	"42"	"2010"	"2010"	"December"	"12"	11894
	"Pennsylvania"	"42"	"2011"	"2011"	"January"	"1"	11432
	"Pennsylvania"	"42"	"2011"	"2011"	"February"	"2"	10630
	"Pennsylvania"	"42"	"2011"	"2011"	"March"	"3"	11912
	"Pennsylvania"	"42"	"2011"	"2011"	"April"	"4"	11562
	"Pennsylvania"	"42"	"2011"	"2011"	"May"	"5"	12049
	"Pennsylvania"	"42"	"2011"	"2011"	"June"	"6"	12573
	"Pennsylvania"	"42"	"2011"	"2011"	"July"	"7"	12633
	"Pennsylvania"	"42"	"2011"	"2011"	"August"	"8"	13049
	"Pennsylvania"	"42"	"2011"	"2011"	"September"	"9"	12506
	"Pennsylvania"	"42"	"2011"	"2011"	"October"	"10"	11796
	"Pennsylvania"	"42"	"2011"	"2011"	"November"	"11"	11483
	"Pennsylvania"	"42"	"2011"	"2011"	"December"	"12"	11553
	"Pennsylvania"	"42"	"2012"	"2012"	"January"	"1"	11405
	"Pennsylvania"	"42"	"2012"	"2012"	"February"	"2"	10808
	"Pennsylvania"	"42"	"2012"	"2012"	"March"	"3"	11751
	"Pennsylvania"	"42"	"2012"	"2012"	"April"	"4"	11245
	"Pennsylvania"	"42"	"2012"	"2012"	"May"	"5"	12147
	"Pennsylvania"	"42"	"2012"	"2012"	"June"	"6"	11720
	"Pennsylvania"	"42"	"2012"	"2012"	"July"	"7"	12680
	"Pennsylvania"	"42"	"2012"	"2012"	"August"	"8"	13045
	"Pennsylvania"	"42"	"2012"	"2012"	"September"	"9"	12234
	"Pennsylvania"	"42"	"2012"	"2012"	"October"	"10"	12343
	"Pennsylvania"	"42"	"2012"	"2012"	"November"	"11"	11619
	"Pennsylvania"	"42"	"2012"	"2012"	"December"	"12"	11517
	"Pennsylvania"	"42"	"2013"	"2013"	"January"	"1"	11519
	"Pennsylvania"	"42"	"2013"	"2013"	"February"	"2"	10332
	"Pennsylvania"	"42"	"2013"	"2013"	"March"	"3"	11538
	"Pennsylvania"	"42"	"2013"	"2013"	"April"	"4"	11116
	"Pennsylvania"	"42"	"2013"	"2013"	"May"	"5"	12195
	"Pennsylvania"	"42"	"2013"	"2013"	"June"	"6"	11655
	"Pennsylvania"	"42"	"2013"	"2013"	"July"	"7"	12630
	"Pennsylvania"	"42"	"2013"	"2013"	"August"	"8"	12893
	"Pennsylvania"	"42"	"2013"	"2013"	"September"	"9"	11967
	"Pennsylvania"	"42"	"2013"	"2013"	"October"	"10"	12138
	"Pennsylvania"	"42"	"2013"	"2013"	"November"	"11"	11318
	"Pennsylvania"	"42"	"2013"	"2013"	"December"	"12"	11620
	"Pennsylvania"	"42"	"2014"	"2014"	"January"	"1"	11570
	"Pennsylvania"	"42"	"2014"	"2014"	"February"	"2"	10710
	"Pennsylvania"	"42"	"2014"	"2014"	"March"	"3"	11627
	"Pennsylvania"	"42"	"2014"	"2014"	"April"	"4"	11593
	"Pennsylvania"	"42"	"2014"	"2014"	"May"	"5"	12183
	"Pennsylvania"	"42"	"2014"	"2014"	"June"	"6"	11953
	"Pennsylvania"	"42"	"2014"	"2014"	"July"	"7"	12884
	"Pennsylvania"	"42"	"2014"	"2014"	"August"	"8"	12644
	"Pennsylvania"	"42"	"2014"	"2014"	"September"	"9"	12232
	"Pennsylvania"	"42"	"2014"	"2014"	"October"	"10"	11973
	"Pennsylvania"	"42"	"2014"	"2014"	"November"	"11"	11156
	"Pennsylvania"	"42"	"2014"	"2014"	"December"	"12"	11743
	"Pennsylvania"	"42"	"2015"	"2015"	"January"	"1"	11342
	"Pennsylvania"	"42"	"2015"	"2015"	"February"	"2"	10687
	"Pennsylvania"	"42"	"2015"	"2015"	"March"	"3"	11725
	"Pennsylvania"	"42"	"2015"	"2015"	"April"	"4"	11593
	"Pennsylvania"	"42"	"2015"	"2015"	"May"	"5"	11982
	"Pennsylvania"	"42"	"2015"	"2015"	"June"	"6"	11932
	"Pennsylvania"	"42"	"2015"	"2015"	"July"	"7"	12595
	"Pennsylvania"	"42"	"2015"	"2015"	"August"	"8"	12504
	"Pennsylvania"	"42"	"2015"	"2015"	"September"	"9"	12206
	"Pennsylvania"	"42"	"2015"	"2015"	"October"	"10"	11923
	"Pennsylvania"	"42"	"2015"	"2015"	"November"	"11"	10994
	"Pennsylvania"	"42"	"2015"	"2015"	"December"	"12"	11564
	"Rhode Island"	"44"	"2007"	"2007"	"January"	"1"	1012
	"Rhode Island"	"44"	"2007"	"2007"	"February"	"2"	925
	"Rhode Island"	"44"	"2007"	"2007"	"March"	"3"	1065
	"Rhode Island"	"44"	"2007"	"2007"	"April"	"4"	1035
	"Rhode Island"	"44"	"2007"	"2007"	"May"	"5"	1157
	"Rhode Island"	"44"	"2007"	"2007"	"June"	"6"	1029
	"Rhode Island"	"44"	"2007"	"2007"	"July"	"7"	1083
	"Rhode Island"	"44"	"2007"	"2007"	"August"	"8"	1145
	"Rhode Island"	"44"	"2007"	"2007"	"September"	"9"	999
	"Rhode Island"	"44"	"2007"	"2007"	"October"	"10"	1043
	"Rhode Island"	"44"	"2007"	"2007"	"November"	"11"	968
	"Rhode Island"	"44"	"2007"	"2007"	"December"	"12"	915
	"Rhode Island"	"44"	"2008"	"2008"	"January"	"1"	988
	"Rhode Island"	"44"	"2008"	"2008"	"February"	"2"	959
	"Rhode Island"	"44"	"2008"	"2008"	"March"	"3"	1046
	"Rhode Island"	"44"	"2008"	"2008"	"April"	"4"	1036
	"Rhode Island"	"44"	"2008"	"2008"	"May"	"5"	1070
	"Rhode Island"	"44"	"2008"	"2008"	"June"	"6"	1040
	"Rhode Island"	"44"	"2008"	"2008"	"July"	"7"	1041
	"Rhode Island"	"44"	"2008"	"2008"	"August"	"8"	1044
	"Rhode Island"	"44"	"2008"	"2008"	"September"	"9"	982
	"Rhode Island"	"44"	"2008"	"2008"	"October"	"10"	1028
	"Rhode Island"	"44"	"2008"	"2008"	"November"	"11"	902
	"Rhode Island"	"44"	"2008"	"2008"	"December"	"12"	912
	"Rhode Island"	"44"	"2009"	"2009"	"January"	"1"	976
	"Rhode Island"	"44"	"2009"	"2009"	"February"	"2"	858
	"Rhode Island"	"44"	"2009"	"2009"	"March"	"3"	968
	"Rhode Island"	"44"	"2009"	"2009"	"April"	"4"	936
	"Rhode Island"	"44"	"2009"	"2009"	"May"	"5"	975
	"Rhode Island"	"44"	"2009"	"2009"	"June"	"6"	984
	"Rhode Island"	"44"	"2009"	"2009"	"July"	"7"	1000
	"Rhode Island"	"44"	"2009"	"2009"	"August"	"8"	1027
	"Rhode Island"	"44"	"2009"	"2009"	"September"	"9"	991
	"Rhode Island"	"44"	"2009"	"2009"	"October"	"10"	953
	"Rhode Island"	"44"	"2009"	"2009"	"November"	"11"	832
	"Rhode Island"	"44"	"2009"	"2009"	"December"	"12"	942
	"Rhode Island"	"44"	"2010"	"2010"	"January"	"1"	922
	"Rhode Island"	"44"	"2010"	"2010"	"February"	"2"	808
	"Rhode Island"	"44"	"2010"	"2010"	"March"	"3"	950
	"Rhode Island"	"44"	"2010"	"2010"	"April"	"4"	947
	"Rhode Island"	"44"	"2010"	"2010"	"May"	"5"	957
	"Rhode Island"	"44"	"2010"	"2010"	"June"	"6"	966
	"Rhode Island"	"44"	"2010"	"2010"	"July"	"7"	971
	"Rhode Island"	"44"	"2010"	"2010"	"August"	"8"	961
	"Rhode Island"	"44"	"2010"	"2010"	"September"	"9"	963
	"Rhode Island"	"44"	"2010"	"2010"	"October"	"10"	948
	"Rhode Island"	"44"	"2010"	"2010"	"November"	"11"	889
	"Rhode Island"	"44"	"2010"	"2010"	"December"	"12"	895
	"Rhode Island"	"44"	"2011"	"2011"	"January"	"1"	887
	"Rhode Island"	"44"	"2011"	"2011"	"February"	"2"	795
	"Rhode Island"	"44"	"2011"	"2011"	"March"	"3"	910
	"Rhode Island"	"44"	"2011"	"2011"	"April"	"4"	943
	"Rhode Island"	"44"	"2011"	"2011"	"May"	"5"	939
	"Rhode Island"	"44"	"2011"	"2011"	"June"	"6"	898
	"Rhode Island"	"44"	"2011"	"2011"	"July"	"7"	977
	"Rhode Island"	"44"	"2011"	"2011"	"August"	"8"	1030
	"Rhode Island"	"44"	"2011"	"2011"	"September"	"9"	960
	"Rhode Island"	"44"	"2011"	"2011"	"October"	"10"	908
	"Rhode Island"	"44"	"2011"	"2011"	"November"	"11"	863
	"Rhode Island"	"44"	"2011"	"2011"	"December"	"12"	850
	"Rhode Island"	"44"	"2012"	"2012"	"January"	"1"	875
	"Rhode Island"	"44"	"2012"	"2012"	"February"	"2"	876
	"Rhode Island"	"44"	"2012"	"2012"	"March"	"3"	902
	"Rhode Island"	"44"	"2012"	"2012"	"April"	"4"	878
