"","number","monthYear","stateBirths","states","div"
"23541","42","6-1976",489,"South Dakota","7"
"23542","42","6-1977",491,"South Dakota","7"
"23543","42","6-1978",528,"South Dakota","7"
"23544","42","6-1979",530,"South Dakota","7"
"23545","42","6-1980",1092,"South Dakota","7"
"23546","42","6-1981",971,"South Dakota","7"
"23547","42","6-1982",1037,"South Dakota","7"
"23548","42","6-1983",1031,"South Dakota","7"
"23549","42","6-1984",1008,"South Dakota","7"
"23550","42","6-1985",1033,"South Dakota","7"
"23551","42","6-1986",1007,"South Dakota","7"
"23552","42","6-1987",1006,"South Dakota","7"
"23553","42","6-1988",1004,"South Dakota","7"
"23554","42","6-1989",892,"South Dakota","7"
"23555","42","6-1990",928,"South Dakota","7"
"23556","42","6-1991",898,"South Dakota","7"
"23557","42","6-1992",917,"South Dakota","7"
"23558","42","6-1993",950,"South Dakota","7"
"23559","42","6-1994",896,"South Dakota","7"
"23560","42","6-1995",870,"South Dakota","7"
"23561","42","6-1996",847,"South Dakota","7"
"23562","42","6-1997",864,"South Dakota","7"
"23563","42","6-1998",882,"South Dakota","7"
"23564","42","6-1999",907,"South Dakota","7"
"23565","42","6-2000",927,"South Dakota","7"
"23566","42","6-2001",869,"South Dakota","7"
"23567","42","6-2002",869,"South Dakota","7"
"23568","42","6-2003",12276,"South Dakota","7"
"23569","42","6-2004",12252,"South Dakota","7"
"23570","42","6-2005",12353,"South Dakota","7"
"23571","42","6-2006",12542,"South Dakota","7"
"23572","42","6-2007",12428,"South Dakota","7"
"23573","42","6-2008",12392,"South Dakota","7"
"23574","42","6-2009",12287,"South Dakota","7"
"23575","42","6-2010",12184,"South Dakota","7"
"23576","42","6-2011",12573,"South Dakota","7"
"23577","42","6-2012",11720,"South Dakota","7"
"23578","42","6-2013",11655,"South Dakota","7"
"23579","42","6-2014",11953,"South Dakota","7"
"23580","42","6-2015",11932,"South Dakota","7"
"23581","42","7-1968",486,"South Dakota","7"
"23582","42","7-1969",497,"South Dakota","7"
"23583","42","7-1970",546,"South Dakota","7"
"23584","42","7-1971",528,"South Dakota","7"
"23585","42","7-1972",439,"South Dakota","7"
"23586","42","7-1973",492,"South Dakota","7"
"23587","42","7-1974",504,"South Dakota","7"
"23588","42","7-1975",528,"South Dakota","7"
"23589","42","7-1976",524,"South Dakota","7"
"23590","42","7-1977",529,"South Dakota","7"
"23591","42","7-1978",571,"South Dakota","7"
"23592","42","7-1979",618,"South Dakota","7"
"23593","42","7-1980",1186,"South Dakota","7"
"23594","42","7-1981",1146,"South Dakota","7"
"23595","42","7-1982",1191,"South Dakota","7"
"23596","42","7-1983",1110,"South Dakota","7"
"23597","42","7-1984",1134,"South Dakota","7"
"23598","42","7-1985",1119,"South Dakota","7"
"23599","42","7-1986",1004,"South Dakota","7"
"23600","42","7-1987",1019,"South Dakota","7"
"23601","42","7-1988",916,"South Dakota","7"
"23602","42","7-1989",1015,"South Dakota","7"
"23603","42","7-1990",964,"South Dakota","7"
"23604","42","7-1991",947,"South Dakota","7"
"23605","42","7-1992",946,"South Dakota","7"
"23606","42","7-1993",911,"South Dakota","7"
"23607","42","7-1994",892,"South Dakota","7"
"23608","42","7-1995",900,"South Dakota","7"
"23609","42","7-1996",941,"South Dakota","7"
"23610","42","7-1997",895,"South Dakota","7"
"23611","42","7-1998",925,"South Dakota","7"
"23612","42","7-1999",952,"South Dakota","7"
"23613","42","7-2000",914,"South Dakota","7"
"23614","42","7-2001",912,"South Dakota","7"
"23615","42","7-2002",1022,"South Dakota","7"
"23616","42","7-2003",13066,"South Dakota","7"
"23617","42","7-2004",13015,"South Dakota","7"
"23618","42","7-2005",12757,"South Dakota","7"
"23619","42","7-2006",13069,"South Dakota","7"
"23620","42","7-2007",13405,"South Dakota","7"
"23621","42","7-2008",13275,"South Dakota","7"
"23622","42","7-2009",13072,"South Dakota","7"
"23623","42","7-2010",12460,"South Dakota","7"
"23624","42","7-2011",12633,"South Dakota","7"
"23625","42","7-2012",12680,"South Dakota","7"
"23626","42","7-2013",12630,"South Dakota","7"
"23627","42","7-2014",12884,"South Dakota","7"
"23628","42","7-2015",12595,"South Dakota","7"
"23629","42","8-1968",513,"South Dakota","7"
"23630","42","8-1969",497,"South Dakota","7"
"23631","42","8-1970",484,"South Dakota","7"
"23632","42","8-1971",522,"South Dakota","7"
"23633","42","8-1972",498,"South Dakota","7"
"23634","42","8-1973",482,"South Dakota","7"
"23635","42","8-1974",519,"South Dakota","7"
"23636","42","8-1975",499,"South Dakota","7"
"23637","42","8-1976",550,"South Dakota","7"
"23638","42","8-1977",561,"South Dakota","7"
"23639","42","8-1978",574,"South Dakota","7"
"23640","42","8-1979",604,"South Dakota","7"
"23641","42","8-1980",1145,"South Dakota","7"
"23642","42","8-1981",1142,"South Dakota","7"
"23643","42","8-1982",1111,"South Dakota","7"
"23644","42","8-1983",1083,"South Dakota","7"
"23645","42","8-1984",1148,"South Dakota","7"
"23646","42","8-1985",1032,"South Dakota","7"
"23647","42","8-1986",1038,"South Dakota","7"
"23648","42","8-1987",959,"South Dakota","7"
"23649","42","8-1988",945,"South Dakota","7"
"23650","42","8-1989",1005,"South Dakota","7"
"23651","42","8-1990",1016,"South Dakota","7"
"23652","42","8-1991",945,"South Dakota","7"
"23653","42","8-1992",955,"South Dakota","7"
"23654","42","8-1993",958,"South Dakota","7"
"23655","42","8-1994",911,"South Dakota","7"
"23656","42","8-1995",983,"South Dakota","7"
"23657","42","8-1996",927,"South Dakota","7"
"23658","42","8-1997",822,"South Dakota","7"
"23659","42","8-1998",919,"South Dakota","7"
"23660","42","8-1999",901,"South Dakota","7"
"23661","42","8-2000",919,"South Dakota","7"
"23662","42","8-2001",907,"South Dakota","7"
"23663","42","8-2002",935,"South Dakota","7"
"23664","42","8-2003",13019,"South Dakota","7"
"23665","42","8-2004",12604,"South Dakota","7"
"23666","42","8-2005",12940,"South Dakota","7"
"23667","42","8-2006",13625,"South Dakota","7"
"23668","42","8-2007",13455,"South Dakota","7"
"23669","42","8-2008",13119,"South Dakota","7"
"23670","42","8-2009",12823,"South Dakota","7"
"23671","42","8-2010",12529,"South Dakota","7"
"23672","42","8-2011",13049,"South Dakota","7"
"23673","42","8-2012",13045,"South Dakota","7"
"23674","42","8-2013",12893,"South Dakota","7"
"23675","42","8-2014",12644,"South Dakota","7"
"23676","42","8-2015",12504,"South Dakota","7"
"23677","42","9-1968",479,"South Dakota","7"
"23678","42","9-1969",492,"South Dakota","7"
"23679","42","9-1970",532,"South Dakota","7"
"23680","42","9-1971",493,"South Dakota","7"
"23681","42","9-1972",441,"South Dakota","7"
"23682","42","9-1973",458,"South Dakota","7"
"23683","42","9-1974",533,"South Dakota","7"
"23684","42","9-1975",482,"South Dakota","7"
"23685","42","9-1976",565,"South Dakota","7"
"23686","42","9-1977",566,"South Dakota","7"
"23687","42","9-1978",553,"South Dakota","7"
"23688","42","9-1979",580,"South Dakota","7"
"23689","42","9-1980",1078,"South Dakota","7"
"23690","42","9-1981",1058,"South Dakota","7"
"23691","42","9-1982",1178,"South Dakota","7"
"23692","42","9-1983",1104,"South Dakota","7"
"23693","42","9-1984",1153,"South Dakota","7"
"23694","42","9-1985",1065,"South Dakota","7"
"23695","42","9-1986",1011,"South Dakota","7"
"23696","42","9-1987",973,"South Dakota","7"
"23697","42","9-1988",985,"South Dakota","7"
"23698","42","9-1989",927,"South Dakota","7"
"23699","42","9-1990",889,"South Dakota","7"
"23700","42","9-1991",916,"South Dakota","7"
"23701","42","9-1992",942,"South Dakota","7"
"23702","42","9-1993",947,"South Dakota","7"
"23703","42","9-1994",880,"South Dakota","7"
"23704","42","9-1995",940,"South Dakota","7"
"23705","42","9-1996",908,"South Dakota","7"
"23706","42","9-1997",819,"South Dakota","7"
"23707","42","9-1998",875,"South Dakota","7"
"23708","42","9-1999",962,"South Dakota","7"
"23709","42","9-2000",841,"South Dakota","7"
"23710","42","9-2001",884,"South Dakota","7"
"23711","42","9-2002",899,"South Dakota","7"
"23712","42","9-2003",12818,"South Dakota","7"
"23713","42","9-2004",12379,"South Dakota","7"
"23714","42","9-2005",12805,"South Dakota","7"
"23715","42","9-2006",12945,"South Dakota","7"
"23716","42","9-2007",12684,"South Dakota","7"
"23717","42","9-2008",12953,"South Dakota","7"
"23718","42","9-2009",12752,"South Dakota","7"
"23719","42","9-2010",12330,"South Dakota","7"
"23720","42","9-2011",12506,"South Dakota","7"
"23721","42","9-2012",12234,"South Dakota","7"
"23722","42","9-2013",11967,"South Dakota","7"
"23723","42","9-2014",12232,"South Dakota","7"
"23724","42","9-2015",12206,"South Dakota","7"
"23725","43","1-1968",2710,"Tennessee","4"
"23726","43","1-1969",2830,"Tennessee","4"
"23727","43","1-1970",2932,"Tennessee","4"
"23728","43","1-1971",3208,"Tennessee","4"
"23729","43","1-1972",2859,"Tennessee","4"
"23730","43","1-1973",2737,"Tennessee","4"
"23731","43","1-1974",2708,"Tennessee","4"
"23732","43","1-1975",5241,"Tennessee","4"
"23733","43","1-1976",5081,"Tennessee","4"
"23734","43","1-1977",5606,"Tennessee","4"
"23735","43","1-1978",5403,"Tennessee","4"
"23736","43","1-1979",5856,"Tennessee","4"
"23737","43","1-1980",5701,"Tennessee","4"
"23738","43","1-1981",5655,"Tennessee","4"
"23739","43","1-1982",5606,"Tennessee","4"
"23740","43","1-1983",5415,"Tennessee","4"
"23741","43","1-1984",5286,"Tennessee","4"
"23742","43","1-1985",5422,"Tennessee","4"
"23743","43","1-1986",5393,"Tennessee","4"
"23744","43","1-1987",5426,"Tennessee","4"
"23745","43","1-1988",5708,"Tennessee","4"
"23746","43","1-1989",5896,"Tennessee","4"
"23747","43","1-1990",6080,"Tennessee","4"
"23748","43","1-1991",6301,"Tennessee","4"
"23749","43","1-1992",6169,"Tennessee","4"
"23750","43","1-1993",5705,"Tennessee","4"
"23751","43","1-1994",5773,"Tennessee","4"
"23752","43","1-1995",6017,"Tennessee","4"
"23753","43","1-1996",6106,"Tennessee","4"
"23754","43","1-1997",6044,"Tennessee","4"
"23755","43","1-1998",6237,"Tennessee","4"
"23756","43","1-1999",6308,"Tennessee","4"
"23757","43","1-2000",6480,"Tennessee","4"
"23758","43","1-2001",6587,"Tennessee","4"
"23759","43","1-2002",6585,"Tennessee","4"
"23760","43","10-1968",2849,"Tennessee","4"
"23761","43","10-1969",2964,"Tennessee","4"
"23762","43","10-1970",3225,"Tennessee","4"
"23763","43","10-1971",3049,"Tennessee","4"
"23764","43","10-1972",2827,"Tennessee","4"
"23765","43","10-1973",2804,"Tennessee","4"
"23766","43","10-1974",2799,"Tennessee","4"
"23767","43","10-1975",5063,"Tennessee","4"
"23768","43","10-1976",5559,"Tennessee","4"
"23769","43","10-1977",5732,"Tennessee","4"
"23770","43","10-1978",5793,"Tennessee","4"
"23771","43","10-1979",6004,"Tennessee","4"
"23772","43","10-1980",5858,"Tennessee","4"
"23773","43","10-1981",5571,"Tennessee","4"
"23774","43","10-1982",5669,"Tennessee","4"
"23775","43","10-1983",5514,"Tennessee","4"
"23776","43","10-1984",5751,"Tennessee","4"
"23777","43","10-1985",5592,"Tennessee","4"
"23778","43","10-1986",5558,"Tennessee","4"
"23779","43","10-1987",5777,"Tennessee","4"
"23780","43","10-1988",5982,"Tennessee","4"
"23781","43","10-1989",6157,"Tennessee","4"
"23782","43","10-1990",6434,"Tennessee","4"
"23783","43","10-1991",6230,"Tennessee","4"
"23784","43","10-1992",6145,"Tennessee","4"
"23785","43","10-1993",6054,"Tennessee","4"
"23786","43","10-1994",6145,"Tennessee","4"
"23787","43","10-1995",6194,"Tennessee","4"
"23788","43","10-1996",6310,"Tennessee","4"
"23789","43","10-1997",6347,"Tennessee","4"
"23790","43","10-1998",6497,"Tennessee","4"
"23791","43","10-1999",6394,"Tennessee","4"
"23792","43","10-2000",6538,"Tennessee","4"
"23793","43","10-2001",6603,"Tennessee","4"
"23794","43","10-2002",6577,"Tennessee","4"
"23795","43","11-1968",2784,"Tennessee","4"
"23796","43","11-1969",2861,"Tennessee","4"
"23797","43","11-1970",3020,"Tennessee","4"
"23798","43","11-1971",2823,"Tennessee","4"
"23799","43","11-1972",2683,"Tennessee","4"
"23800","43","11-1973",2581,"Tennessee","4"
"23801","43","11-1974",2625,"Tennessee","4"
"23802","43","11-1975",4900,"Tennessee","4"
"23803","43","11-1976",5319,"Tennessee","4"
"23804","43","11-1977",5327,"Tennessee","4"
"23805","43","11-1978",5526,"Tennessee","4"
"23806","43","11-1979",5636,"Tennessee","4"
"23807","43","11-1980",5619,"Tennessee","4"
"23808","43","11-1981",5423,"Tennessee","4"
"23809","43","11-1982",5493,"Tennessee","4"
"23810","43","11-1983",5190,"Tennessee","4"
"23811","43","11-1984",5272,"Tennessee","4"
"23812","43","11-1985",5448,"Tennessee","4"
"23813","43","11-1986",5226,"Tennessee","4"
"23814","43","11-1987",5538,"Tennessee","4"
"23815","43","11-1988",5801,"Tennessee","4"
"23816","43","11-1989",5961,"Tennessee","4"
"23817","43","11-1990",5968,"Tennessee","4"
"23818","43","11-1991",5868,"Tennessee","4"
"23819","43","11-1992",5934,"Tennessee","4"
"23820","43","11-1993",5815,"Tennessee","4"
"23821","43","11-1994",5990,"Tennessee","4"
"23822","43","11-1995",5681,"Tennessee","4"
"23823","43","11-1996",5783,"Tennessee","4"
"23824","43","11-1997",6132,"Tennessee","4"
"23825","43","11-1998",6297,"Tennessee","4"
"23826","43","11-1999",6307,"Tennessee","4"
"23827","43","11-2000",6567,"Tennessee","4"
"23828","43","11-2001",6345,"Tennessee","4"
"23829","43","11-2002",6052,"Tennessee","4"
"23830","43","12-1968",2997,"Tennessee","4"
"23831","43","12-1969",3063,"Tennessee","4"
"23832","43","12-1970",3235,"Tennessee","4"
"23833","43","12-1971",2893,"Tennessee","4"
"23834","43","12-1972",2890,"Tennessee","4"
"23835","43","12-1973",2738,"Tennessee","4"
"23836","43","12-1974",2734,"Tennessee","4"
"23837","43","12-1975",5248,"Tennessee","4"
"23838","43","12-1976",5567,"Tennessee","4"
"23839","43","12-1977",5518,"Tennessee","4"
"23840","43","12-1978",5803,"Tennessee","4"
"23841","43","12-1979",5903,"Tennessee","4"
"23842","43","12-1980",5776,"Tennessee","4"
"23843","43","12-1981",5717,"Tennessee","4"
"23844","43","12-1982",5487,"Tennessee","4"
"23845","43","12-1983",5458,"Tennessee","4"
"23846","43","12-1984",5353,"Tennessee","4"
"23847","43","12-1985",5552,"Tennessee","4"
"23848","43","12-1986",5875,"Tennessee","4"
"23849","43","12-1987",5976,"Tennessee","4"
"23850","43","12-1988",5997,"Tennessee","4"
"23851","43","12-1989",6074,"Tennessee","4"
"23852","43","12-1990",6254,"Tennessee","4"
"23853","43","12-1991",6315,"Tennessee","4"
"23854","43","12-1992",6218,"Tennessee","4"
"23855","43","12-1993",6245,"Tennessee","4"
"23856","43","12-1994",6267,"Tennessee","4"
"23857","43","12-1995",6014,"Tennessee","4"
"23858","43","12-1996",6323,"Tennessee","4"
"23859","43","12-1997",6508,"Tennessee","4"
"23860","43","12-1998",6662,"Tennessee","4"
"23861","43","12-1999",6541,"Tennessee","4"
"23862","43","12-2000",6708,"Tennessee","4"
"23863","43","12-2001",6428,"Tennessee","4"
"23864","43","12-2002",6544,"Tennessee","4"
"23865","43","2-1968",2611,"Tennessee","4"
"23866","43","2-1969",2631,"Tennessee","4"
"23867","43","2-1970",2705,"Tennessee","4"
"23868","43","2-1971",2863,"Tennessee","4"
"23869","43","2-1972",2685,"Tennessee","4"
"23870","43","2-1973",2446,"Tennessee","4"
"23871","43","2-1974",2422,"Tennessee","4"
"23872","43","2-1975",4689,"Tennessee","4"
"23873","43","2-1976",4869,"Tennessee","4"
"23874","43","2-1977",5070,"Tennessee","4"
"23875","43","2-1978",4891,"Tennessee","4"
"23876","43","2-1979",5180,"Tennessee","4"
"23877","43","2-1980",5304,"Tennessee","4"
"23878","43","2-1981",5076,"Tennessee","4"
"23879","43","2-1982",5090,"Tennessee","4"
"23880","43","2-1983",5038,"Tennessee","4"
"23881","43","2-1984",5005,"Tennessee","4"
"23882","43","2-1985",4998,"Tennessee","4"
"23883","43","2-1986",4892,"Tennessee","4"
"23884","43","2-1987",5053,"Tennessee","4"
"23885","43","2-1988",5297,"Tennessee","4"
"23886","43","2-1989",5638,"Tennessee","4"
"23887","43","2-1990",5579,"Tennessee","4"
"23888","43","2-1991",5550,"Tennessee","4"
"23889","43","2-1992",5727,"Tennessee","4"
"23890","43","2-1993",5585,"Tennessee","4"
"23891","43","2-1994",5553,"Tennessee","4"
"23892","43","2-1995",5520,"Tennessee","4"
"23893","43","2-1996",5654,"Tennessee","4"
"23894","43","2-1997",5614,"Tennessee","4"
"23895","43","2-1998",5931,"Tennessee","4"
"23896","43","2-1999",6006,"Tennessee","4"
"23897","43","2-2000",6376,"Tennessee","4"
"23898","43","2-2001",6121,"Tennessee","4"
"23899","43","2-2002",5916,"Tennessee","4"
"23900","43","3-1968",2711,"Tennessee","4"
"23901","43","3-1969",2947,"Tennessee","4"
"23902","43","3-1970",2927,"Tennessee","4"
"23903","43","3-1971",3112,"Tennessee","4"
"23904","43","3-1972",2705,"Tennessee","4"
"23905","43","3-1973",2641,"Tennessee","4"
"23906","43","3-1974",2593,"Tennessee","4"
"23907","43","3-1975",5068,"Tennessee","4"
"23908","43","3-1976",4988,"Tennessee","4"
"23909","43","3-1977",5584,"Tennessee","4"
"23910","43","3-1978",5386,"Tennessee","4"
"23911","43","3-1979",5402,"Tennessee","4"
"23912","43","3-1980",5602,"Tennessee","4"
"23913","43","3-1981",5489,"Tennessee","4"
"23914","43","3-1982",5451,"Tennessee","4"
"23915","43","3-1983",5533,"Tennessee","4"
"23916","43","3-1984",5406,"Tennessee","4"
"23917","43","3-1985",5443,"Tennessee","4"
"23918","43","3-1986",5467,"Tennessee","4"
"23919","43","3-1987",5576,"Tennessee","4"
"23920","43","3-1988",5641,"Tennessee","4"
"23921","43","3-1989",6132,"Tennessee","4"
"23922","43","3-1990",6317,"Tennessee","4"
"23923","43","3-1991",6083,"Tennessee","4"
"23924","43","3-1992",6008,"Tennessee","4"
"23925","43","3-1993",6199,"Tennessee","4"
"23926","43","3-1994",6367,"Tennessee","4"
"23927","43","3-1995",6085,"Tennessee","4"
"23928","43","3-1996",6111,"Tennessee","4"
"23929","43","3-1997",6049,"Tennessee","4"
"23930","43","3-1998",6506,"Tennessee","4"
"23931","43","3-1999",6716,"Tennessee","4"
"23932","43","3-2000",6656,"Tennessee","4"
"23933","43","3-2001",6514,"Tennessee","4"
"23934","43","3-2002",6382,"Tennessee","4"
"23935","43","4-1968",2575,"Tennessee","4"
"23936","43","4-1969",2721,"Tennessee","4"
"23937","43","4-1970",2608,"Tennessee","4"
"23938","43","4-1971",2776,"Tennessee","4"
"23939","43","4-1972",2460,"Tennessee","4"
"23940","43","4-1973",2521,"Tennessee","4"
"23941","43","4-1974",2467,"Tennessee","4"
"23942","43","4-1975",4970,"Tennessee","4"
"23943","43","4-1976",4801,"Tennessee","4"
"23944","43","4-1977",5104,"Tennessee","4"
"23945","43","4-1978",4836,"Tennessee","4"
"23946","43","4-1979",5155,"Tennessee","4"
"23947","43","4-1980",5465,"Tennessee","4"
"23948","43","4-1981",5051,"Tennessee","4"
"23949","43","4-1982",5264,"Tennessee","4"
"23950","43","4-1983",5251,"Tennessee","4"
"23951","43","4-1984",5021,"Tennessee","4"
"23952","43","4-1985",5431,"Tennessee","4"
"23953","43","4-1986",5154,"Tennessee","4"
"23954","43","4-1987",5384,"Tennessee","4"
"23955","43","4-1988",5409,"Tennessee","4"
"23956","43","4-1989",5665,"Tennessee","4"
"23957","43","4-1990",6065,"Tennessee","4"
"23958","43","4-1991",6054,"Tennessee","4"
"23959","43","4-1992",5814,"Tennessee","4"
"23960","43","4-1993",5773,"Tennessee","4"
"23961","43","4-1994",5672,"Tennessee","4"
"23962","43","4-1995",5756,"Tennessee","4"
"23963","43","4-1996",5764,"Tennessee","4"
"23964","43","4-1997",6030,"Tennessee","4"
"23965","43","4-1998",6192,"Tennessee","4"
"23966","43","4-1999",6091,"Tennessee","4"
"23967","43","4-2000",6152,"Tennessee","4"
"23968","43","4-2001",6139,"Tennessee","4"
"23969","43","4-2002",6236,"Tennessee","4"
"23970","43","5-1968",2745,"Tennessee","4"
"23971","43","5-1969",2698,"Tennessee","4"
"23972","43","5-1970",2898,"Tennessee","4"
"23973","43","5-1971",2759,"Tennessee","4"
"23974","43","5-1972",2610,"Tennessee","4"
"23975","43","5-1973",2515,"Tennessee","4"
"23976","43","5-1974",2630,"Tennessee","4"
"23977","43","5-1975",4984,"Tennessee","4"
"23978","43","5-1976",4733,"Tennessee","4"
"23979","43","5-1977",5417,"Tennessee","4"
"23980","43","5-1978",5188,"Tennessee","4"
"23981","43","5-1979",5428,"Tennessee","4"
"23982","43","5-1980",5581,"Tennessee","4"
"23983","43","5-1981",5173,"Tennessee","4"
"23984","43","5-1982",5362,"Tennessee","4"
"23985","43","5-1983",5340,"Tennessee","4"
"23986","43","5-1984",5176,"Tennessee","4"
"23987","43","5-1985",5621,"Tennessee","4"
"23988","43","5-1986",5356,"Tennessee","4"
"23989","43","5-1987",5548,"Tennessee","4"
"23990","43","5-1988",5692,"Tennessee","4"
"23991","43","5-1989",5840,"Tennessee","4"
"23992","43","5-1990",6146,"Tennessee","4"
"23993","43","5-1991",6294,"Tennessee","4"
"23994","43","5-1992",6173,"Tennessee","4"
"23995","43","5-1993",6037,"Tennessee","4"
"23996","43","5-1994",5908,"Tennessee","4"
"23997","43","5-1995",6248,"Tennessee","4"
"23998","43","5-1996",6063,"Tennessee","4"
"23999","43","5-1997",6118,"Tennessee","4"
"24000","43","5-1998",6298,"Tennessee","4"
"24001","43","5-1999",6247,"Tennessee","4"
"24002","43","5-2000",6703,"Tennessee","4"
"24003","43","5-2001",6746,"Tennessee","4"
"24004","43","5-2002",6490,"Tennessee","4"
"24005","43","6-1968",2821,"Tennessee","4"
"24006","43","6-1969",2857,"Tennessee","4"
"24007","43","6-1970",2991,"Tennessee","4"
"24008","43","6-1971",2816,"Tennessee","4"
"24009","43","6-1972",2587,"Tennessee","4"
"24010","43","6-1973",2522,"Tennessee","4"
"24011","43","6-1974",2592,"Tennessee","4"
"24012","43","6-1975",4966,"Tennessee","4"
"24013","43","6-1976",4870,"Tennessee","4"
"24014","43","6-1977",5516,"Tennessee","4"
"24015","43","6-1978",5343,"Tennessee","4"
"24016","43","6-1979",5285,"Tennessee","4"
"24017","43","6-1980",5523,"Tennessee","4"
"24018","43","6-1981",5447,"Tennessee","4"
"24019","43","6-1982",5541,"Tennessee","4"
"24020","43","6-1983",5359,"Tennessee","4"
"24021","43","6-1984",5037,"Tennessee","4"
"24022","43","6-1985",5474,"Tennessee","4"
"24023","43","6-1986",5349,"Tennessee","4"
"24024","43","6-1987",5568,"Tennessee","4"
"24025","43","6-1988",5922,"Tennessee","4"
"24026","43","6-1989",6163,"Tennessee","4"
"24027","43","6-1990",6177,"Tennessee","4"
"24028","43","6-1991",5948,"Tennessee","4"
"24029","43","6-1992",6083,"Tennessee","4"
"24030","43","6-1993",6186,"Tennessee","4"
"24031","43","6-1994",6150,"Tennessee","4"
"24032","43","6-1995",6164,"Tennessee","4"
"24033","43","6-1996",6039,"Tennessee","4"
"24034","43","6-1997",6151,"Tennessee","4"
"24035","43","6-1998",6436,"Tennessee","4"
"24036","43","6-1999",6518,"Tennessee","4"
"24037","43","6-2000",6593,"Tennessee","4"
"24038","43","6-2001",6426,"Tennessee","4"
"24039","43","6-2002",6279,"Tennessee","4"
"24040","43","7-1968",2885,"Tennessee","4"
"24041","43","7-1969",3097,"Tennessee","4"
"24042","43","7-1970",3197,"Tennessee","4"
"24043","43","7-1971",3026,"Tennessee","4"
"24044","43","7-1972",2810,"Tennessee","4"
"24045","43","7-1973",2886,"Tennessee","4"
"24046","43","7-1974",2816,"Tennessee","4"
"24047","43","7-1975",5528,"Tennessee","4"
"24048","43","7-1976",5393,"Tennessee","4"
"24049","43","7-1977",5755,"Tennessee","4"
"24050","43","7-1978",6192,"Tennessee","4"
"24051","43","7-1979",6153,"Tennessee","4"
"24052","43","7-1980",6301,"Tennessee","4"
"24053","43","7-1981",6138,"Tennessee","4"
"24054","43","7-1982",6065,"Tennessee","4"
"24055","43","7-1983",5706,"Tennessee","4"
"24056","43","7-1984",5833,"Tennessee","4"
"24057","43","7-1985",5935,"Tennessee","4"
"24058","43","7-1986",5937,"Tennessee","4"
"24059","43","7-1987",5971,"Tennessee","4"
"24060","43","7-1988",6280,"Tennessee","4"
"24061","43","7-1989",6430,"Tennessee","4"
"24062","43","7-1990",6749,"Tennessee","4"
"24063","43","7-1991",6690,"Tennessee","4"
"24064","43","7-1992",6666,"Tennessee","4"
"24065","43","7-1993",6528,"Tennessee","4"
"24066","43","7-1994",6419,"Tennessee","4"
"24067","43","7-1995",6368,"Tennessee","4"
"24068","43","7-1996",6594,"Tennessee","4"
"24069","43","7-1997",6647,"Tennessee","4"
"24070","43","7-1998",6943,"Tennessee","4"
"24071","43","7-1999",6741,"Tennessee","4"
"24072","43","7-2000",6917,"Tennessee","4"
"24073","43","7-2001",6779,"Tennessee","4"
"24074","43","7-2002",6891,"Tennessee","4"
"24075","43","8-1968",2992,"Tennessee","4"
"24076","43","8-1969",3202,"Tennessee","4"
"24077","43","8-1970",3213,"Tennessee","4"
"24078","43","8-1971",3245,"Tennessee","4"
"24079","43","8-1972",2988,"Tennessee","4"
"24080","43","8-1973",2947,"Tennessee","4"
"24081","43","8-1974",2921,"Tennessee","4"
"24082","43","8-1975",5614,"Tennessee","4"
"24083","43","8-1976",5576,"Tennessee","4"
"24084","43","8-1977",6158,"Tennessee","4"
"24085","43","8-1978",6154,"Tennessee","4"
"24086","43","8-1979",6312,"Tennessee","4"
"24087","43","8-1980",6109,"Tennessee","4"
"24088","43","8-1981",6270,"Tennessee","4"
"24089","43","8-1982",5978,"Tennessee","4"
"24090","43","8-1983",5905,"Tennessee","4"
"24091","43","8-1984",6010,"Tennessee","4"
"24092","43","8-1985",5996,"Tennessee","4"
"24093","43","8-1986",5981,"Tennessee","4"
"24094","43","8-1987",6006,"Tennessee","4"
"24095","43","8-1988",6543,"Tennessee","4"
"24096","43","8-1989",6802,"Tennessee","4"
"24097","43","8-1990",6772,"Tennessee","4"
"24098","43","8-1991",6757,"Tennessee","4"
"24099","43","8-1992",6287,"Tennessee","4"
"24100","43","8-1993",6393,"Tennessee","4"
"24101","43","8-1994",6620,"Tennessee","4"
"24102","43","8-1995",6683,"Tennessee","4"
"24103","43","8-1996",6587,"Tennessee","4"
"24104","43","8-1997",6487,"Tennessee","4"
"24105","43","8-1998",6679,"Tennessee","4"
"24106","43","8-1999",6929,"Tennessee","4"
"24107","43","8-2000",7098,"Tennessee","4"
"24108","43","8-2001",7020,"Tennessee","4"
"24109","43","8-2002",6872,"Tennessee","4"
"24110","43","9-1968",2967,"Tennessee","4"
"24111","43","9-1969",3171,"Tennessee","4"
"24112","43","9-1970",3140,"Tennessee","4"
"24113","43","9-1971",3110,"Tennessee","4"
"24114","43","9-1972",2938,"Tennessee","4"
"24115","43","9-1973",2924,"Tennessee","4"
"24116","43","9-1974",2849,"Tennessee","4"
"24117","43","9-1975",5222,"Tennessee","4"
"24118","43","9-1976",5676,"Tennessee","4"
"24119","43","9-1977",5807,"Tennessee","4"
"24120","43","9-1978",5914,"Tennessee","4"
"24121","43","9-1979",6027,"Tennessee","4"
"24122","43","9-1980",6273,"Tennessee","4"
"24123","43","9-1981",5960,"Tennessee","4"
"24124","43","9-1982",5982,"Tennessee","4"
"24125","43","9-1983",5687,"Tennessee","4"
"24126","43","9-1984",5791,"Tennessee","4"
