"","Date","stateBirths","states"
"879","0203",43210,"California"
"880","0204",41923,"California"
"881","0205",44547,"California"
"882","0206",42669,"California"
"883","0207",45790,"California"
"884","0208",46991,"California"
"885","0209",47333,"California"
"886","0210",46676,"California"
"887","0211",43402,"California"
"888","0212",44210,"California"
"889","0301",3065,"California"
"890","0302",2824,"California"
"891","0303",3064,"California"
"892","0304",3124,"California"
"893","0305",3048,"California"
"894","0306",3094,"California"
"895","0307",3335,"California"
"896","0308",3345,"California"
"897","0309",3291,"California"
"898","0310",3256,"California"
"899","0311",2979,"California"
"900","0312",3359,"California"
"901","0401",3166,"California"
"902","0402",3016,"California"
"903","0403",3228,"California"
"904","0404",2975,"California"
"905","0405",2974,"California"
"906","0406",3184,"California"
"907","0407",3344,"California"
"908","0408",3346,"California"
"909","0409",3408,"California"
"910","0410",3353,"California"
"911","0411",3205,"California"
"912","0412",3374,"California"
"913","0501",3187,"California"
"914","0502",3027,"California"
"915","0503",3188,"California"
"916","0504",2989,"California"
"917","0505",3294,"California"
"918","0506",3376,"California"
"919","0507",3398,"California"
"920","0508",3442,"California"
"921","0509",3471,"California"
"922","0510",3235,"California"
"923","0511",3192,"California"
"924","0512",3409,"California"
"925","0601",3304,"California"
"926","0602",3019,"California"
"927","0603",3306,"California"
"928","0604",2995,"California"
"929","0605",3291,"California"
"930","0606",3434,"California"
"931","0607",3509,"California"
"932","0608",3861,"California"
"933","0609",3656,"California"
"934","0610",3534,"California"
"935","0611",3534,"California"
"936","0612",3518,"California"
"937","0701",3521,"California"
"938","0702",3178,"California"
"939","0703",3451,"California"
"940","0704",3153,"California"
"941","0705",3456,"California"
"942","0706",3391,"California"
"943","0707",3642,"California"
"944","0708",3713,"California"
"945","0709",3330,"California"
"946","0710",3566,"California"
"947","0711",3448,"California"
"948","0712",3529,"California"
"949","0801",3528,"California"
"950","0802",3284,"California"
"951","0803",3394,"California"
"952","0804",3261,"California"
"953","0805",3249,"California"
"954","0806",3267,"California"
"955","0807",3512,"California"
"956","0808",3675,"California"
"957","0809",3466,"California"
"958","0810",3349,"California"
"959","0811",3134,"California"
"960","0812",3550,"California"
"961","0901",3274,"California"
"962","0902",3069,"California"
"963","0903",3287,"California"
"964","0904",3197,"California"
"965","0905",3041,"California"
"966","0906",3317,"California"
"967","0907",3564,"California"
"968","0908",3503,"California"
"969","0909",3544,"California"
"970","0910",3483,"California"
"971","0911",3123,"California"
"972","0912",3406,"California"
"973","1001",3067,"California"
"974","1002",2907,"California"
"975","1003",3174,"California"
"976","1004",3148,"California"
"977","1005",3062,"California"
"978","1006",3242,"California"
"979","1007",3298,"California"
"980","1008",3367,"California"
"981","1009",3558,"California"
"982","1010",3204,"California"
"983","1011",3189,"California"
"984","1012",3324,"California"
"985","1101",3124,"California"
"986","1102",2928,"California"
"987","1103",3183,"California"
"988","1104",2911,"California"
"989","1105",3048,"California"
"990","1106",3328,"California"
"991","1107",3358,"California"
"992","1108",3609,"California"
"993","1109",3437,"California"
"994","1110",3274,"California"
"995","1111",3187,"California"
"996","1112",3328,"California"
"997","1201",3062,"California"
"998","1202",3068,"California"
"999","1203",3039,"California"
"1000","1204",2901,"California"
"1001","1205",3157,"California"
"1002","1206",3194,"California"
"1003","1207",3377,"California"
"1004","1208",3561,"California"
"1005","1209",3169,"California"
"1006","1210",3471,"California"
"1007","1211",3178,"California"
"1008","1212",3170,"California"
"1009","1301",3188,"California"
"1010","1302",2874,"California"
"1011","1303",2983,"California"
"1012","1304",2971,"California"
"1013","1305",3098,"California"
"1014","1306",2950,"California"
"1015","1307",3368,"California"
"1016","1308",3475,"California"
"1017","1309",3289,"California"
"1018","1310",3247,"California"
"1019","1311",2992,"California"
"1020","1312",3397,"California"
"1021","1401",3228,"California"
"1022","1402",2888,"California"
"1023","1403",3046,"California"
"1024","1404",3088,"California"
"1025","1405",3146,"California"
"1026","1406",3085,"California"
"1027","1407",3310,"California"
"1028","1408",3393,"California"
"1029","1409",3264,"California"
"1030","1410",3412,"California"
"1031","1411",3177,"California"
"1032","1412",3474,"California"
"1033","1501",3228,"California"
"1034","1502",2830,"California"
"1035","1503",3216,"California"
"1036","1504",3188,"California"
"1037","1505",3168,"California"
"1038","1506",3134,"California"
"1039","1507",3473,"California"
"1040","1508",3443,"California"
"1041","1509",3304,"California"
"1042","1510",3296,"California"
"1043","1511",3156,"California"
"1044","1512",3450,"California"
"1045","9501",45278,"California"
"1046","9502",41843,"California"
"1047","9503",46687,"California"
"1048","9504",43780,"California"
"1049","9505",46371,"California"
"1050","9506",46334,"California"
"1051","9507",47871,"California"
"1052","9508",49615,"California"
"1053","9509",48385,"California"
"1054","9510",47340,"California"
"1055","9511",44311,"California"
"1056","9512",44230,"California"
"1057","9601",44052,"California"
"1058","9602",41508,"California"
"1059","9603",44807,"California"
"1060","9604",43319,"California"
"1061","9605",45684,"California"
"1062","9606",44143,"California"
"1063","9607",47697,"California"
"1064","9608",47577,"California"
"1065","9609",46166,"California"
"1066","9610",46700,"California"
"1067","9611",43512,"California"
"1068","9612",44268,"California"
"1069","9701",43423,"California"
"1070","9702",39394,"California"
"1071","9703",43986,"California"
"1072","9704",42124,"California"
"1073","9705",44012,"California"
"1074","9706",42845,"California"
"1075","9707",46440,"California"
"1076","9708",46517,"California"
"1077","9709",45408,"California"
"1078","9710",44123,"California"
"1079","9711",41791,"California"
"1080","9712",44777,"California"
"1081","9801",43317,"California"
"1082","9802",38840,"California"
"1083","9803",43487,"California"
"1084","9804",42571,"California"
"1085","9805",43052,"California"
"1086","9806",42089,"California"
"1087","9807",45618,"California"
"1088","9808",45524,"California"
"1089","9809",45295,"California"
"1090","9810",45006,"California"
"1091","9811",42333,"California"
"1092","9812",44529,"California"
"1093","9901",42235,"California"
"1094","9902",39147,"California"
"1095","9903",43774,"California"
"1096","9904",41238,"California"
"1097","9905",41904,"California"
"1098","9906",42494,"California"
"1099","9907",45524,"California"
"1100","9908",46545,"California"
"1101","9909",46326,"California"
"1102","9910",43959,"California"
"1103","9911",41648,"California"
"1104","9912",43714,"California"
"1105","0001",5086,"Colorado"
"1106","0002",4990,"Colorado"
"1107","0003",5502,"Colorado"
"1108","0004",5298,"Colorado"
"1109","0005",5732,"Colorado"
"1110","0006",5530,"Colorado"
"1111","0007",5636,"Colorado"
"1112","0008",5667,"Colorado"
"1113","0009",5693,"Colorado"
"1114","0010",5610,"Colorado"
"1115","0011",5349,"Colorado"
"1116","0012",5345,"Colorado"
"1117","0101",5430,"Colorado"
"1118","0102",5176,"Colorado"
"1119","0103",5701,"Colorado"
"1120","0104",5448,"Colorado"
"1121","0105",5885,"Colorado"
"1122","0106",5591,"Colorado"
"1123","0107",5832,"Colorado"
"1124","0108",5997,"Colorado"
"1125","0109",5787,"Colorado"
"1126","0110",5591,"Colorado"
"1127","0111",5258,"Colorado"
"1128","0112",5311,"Colorado"
"1129","0201",5509,"Colorado"
"1130","0202",5154,"Colorado"
"1131","0203",5868,"Colorado"
"1132","0204",5708,"Colorado"
"1133","0205",5925,"Colorado"
"1134","0206",5841,"Colorado"
"1135","0207",6072,"Colorado"
"1136","0208",6029,"Colorado"
"1137","0209",5880,"Colorado"
"1138","0210",5791,"Colorado"
"1139","0211",5245,"Colorado"
"1140","0212",5396,"Colorado"
"1141","0301",44169,"Colorado"
"1142","0302",40862,"Colorado"
"1143","0303",44654,"Colorado"
"1144","0304",43267,"Colorado"
"1145","0305",46009,"Colorado"
"1146","0306",44185,"Colorado"
"1147","0307",47889,"Colorado"
"1148","0308",47772,"Colorado"
"1149","0309",47695,"Colorado"
"1150","0310",46812,"Colorado"
"1151","0311",42337,"Colorado"
"1152","0312",45346,"Colorado"
"1153","0401",44193,"Colorado"
"1154","0402",41116,"Colorado"
"1155","0403",44923,"Colorado"
"1156","0404",43426,"Colorado"
"1157","0405",43901,"Colorado"
"1158","0406",44642,"Colorado"
"1159","0407",47231,"Colorado"
"1160","0408",47976,"Colorado"
"1161","0409",48474,"Colorado"
"1162","0410",47751,"Colorado"
"1163","0411",45449,"Colorado"
"1164","0412",45761,"Colorado"
"1165","0501",44255,"Colorado"
"1166","0502",40751,"Colorado"
"1167","0503",45984,"Colorado"
"1168","0504",43542,"Colorado"
"1169","0505",44768,"Colorado"
"1170","0506",45356,"Colorado"
"1171","0507",47907,"Colorado"
"1172","0508",49600,"Colorado"
"1173","0509",49393,"Colorado"
"1174","0510",46468,"Colorado"
"1175","0511",44926,"Colorado"
"1176","0512",45932,"Colorado"
"1177","0601",44643,"Colorado"
"1178","0602",41157,"Colorado"
"1179","0603",46742,"Colorado"
"1180","0604",42898,"Colorado"
"1181","0605",46445,"Colorado"
"1182","0606",47082,"Colorado"
"1183","0607",49031,"Colorado"
"1184","0608",50756,"Colorado"
"1185","0609",49649,"Colorado"
"1186","0610",49170,"Colorado"
"1187","0611",47395,"Colorado"
"1188","0612",47472,"Colorado"
"1189","0701",46313,"Colorado"
"1190","0702",41843,"Colorado"
"1191","0703",46717,"Colorado"
"1192","0704",43285,"Colorado"
"1193","0705",46582,"Colorado"
"1194","0706",46691,"Colorado"
"1195","0707",49684,"Colorado"
"1196","0708",51747,"Colorado"
"1197","0709",49746,"Colorado"
"1198","0710",49830,"Colorado"
"1199","0711",47197,"Colorado"
"1200","0712",46779,"Colorado"
"1201","0801",46653,"Colorado"
"1202","0802",44089,"Colorado"
"1203","0803",45337,"Colorado"
"1204","0804",44242,"Colorado"
"1205","0805",45886,"Colorado"
"1206","0806",44733,"Colorado"
"1207","0807",48897,"Colorado"
"1208","0808",48766,"Colorado"
"1209","0809",47775,"Colorado"
"1210","0810",46684,"Colorado"
"1211","0811",42839,"Colorado"
"1212","0812",45878,"Colorado"
"1213","0901",44196,"Colorado"
"1214","0902",40339,"Colorado"
"1215","0903",44223,"Colorado"
"1216","0904",42396,"Colorado"
"1217","0905",43150,"Colorado"
"1218","0906",43112,"Colorado"
"1219","0907",46237,"Colorado"
"1220","0908",46330,"Colorado"
"1221","0909",47003,"Colorado"
"1222","0910",45135,"Colorado"
"1223","0911",41371,"Colorado"
"1224","0912",43528,"Colorado"
"1225","1001",41929,"Colorado"
"1226","1002",38354,"Colorado"
"1227","1003",42796,"Colorado"
"1228","1004",40522,"Colorado"
"1229","1005",41259,"Colorado"
"1230","1006",41500,"Colorado"
"1231","1007",43729,"Colorado"
"1232","1008",45028,"Colorado"
"1233","1009",45376,"Colorado"
"1234","1010",44105,"Colorado"
"1235","1011",42022,"Colorado"
"1236","1012",43578,"Colorado"
"1237","1101",41317,"Colorado"
"1238","1102",38209,"Colorado"
"1239","1103",42384,"Colorado"
"1240","1104",40373,"Colorado"
"1241","1105",41510,"Colorado"
"1242","1106",42085,"Colorado"
"1243","1107",43115,"Colorado"
"1244","1108",45033,"Colorado"
"1245","1109",43565,"Colorado"
"1246","1110",42100,"Colorado"
"1247","1111",40888,"Colorado"
"1248","1112",41541,"Colorado"
"1249","1201",40219,"Colorado"
"1250","1202",38631,"Colorado"
"1251","1203",41414,"Colorado"
"1252","1204",38791,"Colorado"
"1253","1205",41300,"Colorado"
"1254","1206",40792,"Colorado"
"1255","1207",43386,"Colorado"
"1256","1208",46031,"Colorado"
"1257","1209",44675,"Colorado"
"1258","1210",44691,"Colorado"
"1259","1211",42109,"Colorado"
"1260","1212",41716,"Colorado"
"1261","1301",41251,"Colorado"
"1262","1302",36711,"Colorado"
"1263","1303",40704,"Colorado"
"1264","1304",38794,"Colorado"
"1265","1305",40516,"Colorado"
"1266","1306",39006,"Colorado"
"1267","1307",42692,"Colorado"
"1268","1308",44888,"Colorado"
"1269","1309",43804,"Colorado"
"1270","1310",43653,"Colorado"
"1271","1311",40673,"Colorado"
"1272","1312",42013,"Colorado"
"1273","1401",41043,"Colorado"
"1274","1402",37359,"Colorado"
"1275","1403",40680,"Colorado"
"1276","1404",39912,"Colorado"
"1277","1405",41668,"Colorado"
"1278","1406",40497,"Colorado"
"1279","1407",44619,"Colorado"
"1280","1408",44821,"Colorado"
"1281","1409",45004,"Colorado"
"1282","1410",43881,"Colorado"
"1283","1411",41081,"Colorado"
"1284","1412",42314,"Colorado"
"1285","1501",40959,"Colorado"
"1286","1502",37306,"Colorado"
"1287","1503",40926,"Colorado"
"1288","1504",39162,"Colorado"
"1289","1505",40375,"Colorado"
"1290","1506",39877,"Colorado"
"1291","1507",43116,"Colorado"
"1292","1508",43727,"Colorado"
"1293","1509",43569,"Colorado"
"1294","1510",41997,"Colorado"
"1295","1511",39734,"Colorado"
"1296","1512",41000,"Colorado"
"1297","9501",4201,"Colorado"
"1298","9502",4065,"Colorado"
"1299","9503",4672,"Colorado"
"1300","9504",4469,"Colorado"
"1301","9505",4737,"Colorado"
"1302","9506",4638,"Colorado"
"1303","9507",4790,"Colorado"
"1304","9508",4782,"Colorado"
"1305","9509",4677,"Colorado"
"1306","9510",4539,"Colorado"
"1307","9511",4359,"Colorado"
"1308","9512",4403,"Colorado"
"1309","9601",4240,"Colorado"
"1310","9602",4297,"Colorado"
"1311","9603",4753,"Colorado"
"1312","9604",4590,"Colorado"
"1313","9605",4848,"Colorado"
"1314","9606",4712,"Colorado"
"1315","9607",4944,"Colorado"
"1316","9608",5065,"Colorado"
"1317","9609",4797,"Colorado"
"1318","9610",4685,"Colorado"
"1319","9611",4394,"Colorado"
"1320","9612",4482,"Colorado"
"1321","9701",4438,"Colorado"
"1322","9702",4285,"Colorado"
"1323","9703",4686,"Colorado"
"1324","9704",4738,"Colorado"
"1325","9705",4980,"Colorado"
"1326","9706",4834,"Colorado"
"1327","9707",4835,"Colorado"
"1328","9708",4914,"Colorado"
"1329","9709",4791,"Colorado"
"1330","9710",4857,"Colorado"
"1331","9711",4457,"Colorado"
"1332","9712",4718,"Colorado"
"1333","9801",4663,"Colorado"
"1334","9802",4447,"Colorado"
"1335","9803",5065,"Colorado"
"1336","9804",4902,"Colorado"
"1337","9805",5197,"Colorado"
"1338","9806",4927,"Colorado"
"1339","9807",5342,"Colorado"
"1340","9808",5313,"Colorado"
"1341","9809",5081,"Colorado"
"1342","9810",4964,"Colorado"
"1343","9811",4714,"Colorado"
"1344","9812",4962,"Colorado"
"1345","9901",4842,"Colorado"
"1346","9902",4590,"Colorado"
"1347","9903",5211,"Colorado"
"1348","9904",5128,"Colorado"
"1349","9905",5319,"Colorado"
"1350","9906",5276,"Colorado"
"1351","9907",5491,"Colorado"
"1352","9908",5484,"Colorado"
"1353","9909",5469,"Colorado"
"1354","9910",5309,"Colorado"
"1355","9911",4877,"Colorado"
"1356","9912",5171,"Colorado"
"1357","0001",3494,"Connecticut"
"1358","0002",3471,"Connecticut"
"1359","0003",3617,"Connecticut"
"1360","0004",3480,"Connecticut"
"1361","0005",3700,"Connecticut"
"1362","0006",3722,"Connecticut"
"1363","0007",3705,"Connecticut"
"1364","0008",3738,"Connecticut"
"1365","0009",3671,"Connecticut"
"1366","0010",3488,"Connecticut"
"1367","0011",3546,"Connecticut"
"1368","0012",3394,"Connecticut"
"1369","0101",3439,"Connecticut"
"1370","0102",3109,"Connecticut"
"1371","0103",3602,"Connecticut"
"1372","0104",3601,"Connecticut"
"1373","0105",3834,"Connecticut"
"1374","0106",3580,"Connecticut"
"1375","0107",3802,"Connecticut"
"1376","0108",3774,"Connecticut"
"1377","0109",3623,"Connecticut"
"1378","0110",3667,"Connecticut"
"1379","0111",3318,"Connecticut"
"1380","0112",3299,"Connecticut"
"1381","0201",3506,"Connecticut"
"1382","0202",3072,"Connecticut"
"1383","0203",3488,"Connecticut"
"1384","0204",3417,"Connecticut"
"1385","0205",3630,"Connecticut"
"1386","0206",3452,"Connecticut"
"1387","0207",3814,"Connecticut"
"1388","0208",3756,"Connecticut"
"1389","0209",3570,"Connecticut"
"1390","0210",3610,"Connecticut"
"1391","0211",3279,"Connecticut"
"1392","0212",3407,"Connecticut"
"1393","9501",3485,"Connecticut"
"1394","9502",3337,"Connecticut"
"1395","9503",3795,"Connecticut"
"1396","9504",3543,"Connecticut"
"1397","9505",3931,"Connecticut"
"1398","9506",3838,"Connecticut"
"1399","9507",3957,"Connecticut"
"1400","9508",4129,"Connecticut"
"1401","9509",3834,"Connecticut"
"1402","9510",3636,"Connecticut"
"1403","9511",3395,"Connecticut"
"1404","9512",3454,"Connecticut"
"1405","9601",3627,"Connecticut"
"1406","9602",3444,"Connecticut"
"1407","9603",3644,"Connecticut"
"1408","9604",3738,"Connecticut"
"1409","9605",3870,"Connecticut"
"1410","9606",3786,"Connecticut"
"1411","9607",4053,"Connecticut"
"1412","9608",3762,"Connecticut"
"1413","9609",3821,"Connecticut"
"1414","9610",3888,"Connecticut"
"1415","9611",3419,"Connecticut"
"1416","9612",3417,"Connecticut"
"1417","9701",3539,"Connecticut"
"1418","9702",3309,"Connecticut"
"1419","9703",3553,"Connecticut"
"1420","9704",3650,"Connecticut"
"1421","9705",3748,"Connecticut"
"1422","9706",3620,"Connecticut"
"1423","9707",3958,"Connecticut"
"1424","9708",3795,"Connecticut"
"1425","9709",3616,"Connecticut"
"1426","9710",3608,"Connecticut"
"1427","9711",3267,"Connecticut"
"1428","9712",3446,"Connecticut"
"1429","9801",3369,"Connecticut"
"1430","9802",3362,"Connecticut"
"1431","9803",3654,"Connecticut"
"1432","9804",3621,"Connecticut"
"1433","9805",3843,"Connecticut"
"1434","9806",3842,"Connecticut"
"1435","9807",4006,"Connecticut"
"1436","9808",3802,"Connecticut"
"1437","9809",3795,"Connecticut"
"1438","9810",3702,"Connecticut"
"1439","9811",3272,"Connecticut"
"1440","9812",3552,"Connecticut"
"1441","9901",3437,"Connecticut"
"1442","9902",3331,"Connecticut"
"1443","9903",3785,"Connecticut"
"1444","9904",3671,"Connecticut"
"1445","9905",3819,"Connecticut"
"1446","9906",3793,"Connecticut"
"1447","9907",3754,"Connecticut"
"1448","9908",3716,"Connecticut"
"1449","9909",3748,"Connecticut"
"1450","9910",3545,"Connecticut"
"1451","9911",3290,"Connecticut"
"1452","9912",3421,"Connecticut"
"1453","0001",880,"Delaware"
"1454","0002",899,"Delaware"
"1455","0003",978,"Delaware"
"1456","0004",848,"Delaware"
"1457","0005",967,"Delaware"
"1458","0006",902,"Delaware"
"1459","0007",904,"Delaware"
"1460","0008",1035,"Delaware"
"1461","0009",898,"Delaware"
"1462","0010",941,"Delaware"
"1463","0011",896,"Delaware"
"1464","0012",903,"Delaware"
"1465","0101",944,"Delaware"
"1466","0102",792,"Delaware"
"1467","0103",885,"Delaware"
"1468","0104",878,"Delaware"
"1469","0105",913,"Delaware"
"1470","0106",897,"Delaware"
"1471","0107",927,"Delaware"
"1472","0108",988,"Delaware"
"1473","0109",887,"Delaware"
"1474","0110",923,"Delaware"
"1475","0111",822,"Delaware"
"1476","0112",893,"Delaware"
"1477","0201",872,"Delaware"
"1478","0202",878,"Delaware"
"1479","0203",868,"Delaware"
"1480","0204",1012,"Delaware"
"1481","0205",874,"Delaware"
"1482","0206",877,"Delaware"
"1483","0207",948,"Delaware"
"1484","0208",1008,"Delaware"
"1485","0209",989,"Delaware"
"1486","0210",883,"Delaware"
"1487","0211",903,"Delaware"
"1488","0212",978,"Delaware"
"1489","0301",5532,"Delaware"
"1490","0302",5300,"Delaware"
"1491","0303",5845,"Delaware"
"1492","0304",5903,"Delaware"
"1493","0305",6218,"Delaware"
"1494","0306",5809,"Delaware"
"1495","0307",6148,"Delaware"
"1496","0308",6059,"Delaware"
"1497","0309",5852,"Delaware"
"1498","0310",5875,"Delaware"
"1499","0311",5198,"Delaware"
"1500","0312",5600,"Delaware"
"1501","0401",5501,"Delaware"
"1502","0402",5222,"Delaware"
"1503","0403",5787,"Delaware"
"1504","0404",5636,"Delaware"
"1505","0405",5788,"Delaware"
"1506","0406",5818,"Delaware"
"1507","0407",6101,"Delaware"
"1508","0408",5718,"Delaware"
"1509","0409",5927,"Delaware"
"1510","0410",5723,"Delaware"
"1511","0411",5542,"Delaware"
"1512","0412",5740,"Delaware"
"1513","0501",5478,"Delaware"
"1514","0502",5285,"Delaware"
"1515","0503",6087,"Delaware"
"1516","0504",5684,"Delaware"
"1517","0505",5844,"Delaware"
"1518","0506",5922,"Delaware"
"1519","0507",5956,"Delaware"
"1520","0508",5986,"Delaware"
"1521","0509",5993,"Delaware"
"1522","0510",5607,"Delaware"
"1523","0511",5460,"Delaware"
"1524","0512",5642,"Delaware"
"1525","0601",5452,"Delaware"
"1526","0602",5266,"Delaware"
"1527","0603",5951,"Delaware"
"1528","0604",5779,"Delaware"
"1529","0605",6222,"Delaware"
"1530","0606",6253,"Delaware"
"1531","0607",6120,"Delaware"
"1532","0608",6359,"Delaware"
"1533","0609",6100,"Delaware"
"1534","0610",5860,"Delaware"
"1535","0611",5640,"Delaware"
"1536","0612",5749,"Delaware"
"1537","0701",5795,"Delaware"
"1538","0702",5345,"Delaware"
"1539","0703",6042,"Delaware"
