"","states","stateBirths","Date","dayAvg"
"10627","Nebraska",2104,"9807",68
"10628","Nebraska",1993,"9808",64
"10629","Nebraska",1970,"9809",66
"10630","Nebraska",1941,"9810",63
"10631","Nebraska",1849,"9811",62
"10632","Nebraska",2042,"9812",66
"10633","Nebraska",1844,"9901",59
"10634","Nebraska",1908,"9902",68
"10635","Nebraska",2136,"9903",69
"10636","Nebraska",1854,"9904",62
"10637","Nebraska",1957,"9905",63
"10638","Nebraska",2065,"9906",69
"10639","Nebraska",2197,"9907",71
"10640","Nebraska",2051,"9908",66
"10641","Nebraska",2081,"9909",69
"10642","Nebraska",1979,"9910",64
"10643","Nebraska",1882,"9911",63
"10644","Nebraska",1953,"9912",63
"10645","Nevada",2420,"0001",78
"10646","Nevada",2413,"0002",83
"10647","Nevada",2536,"0003",82
"10648","Nevada",2427,"0004",81
"10649","Nevada",2611,"0005",84
"10650","Nevada",2583,"0006",86
"10651","Nevada",2635,"0007",85
"10652","Nevada",2748,"0008",89
"10653","Nevada",2680,"0009",89
"10654","Nevada",2758,"0010",89
"10655","Nevada",2485,"0011",83
"10656","Nevada",2533,"0012",82
"10657","Nevada",2498,"0101",81
"10658","Nevada",2401,"0102",86
"10659","Nevada",2697,"0103",87
"10660","Nevada",2417,"0104",81
"10661","Nevada",2608,"0105",84
"10662","Nevada",2654,"0106",88
"10663","Nevada",2676,"0107",86
"10664","Nevada",2867,"0108",92
"10665","Nevada",2762,"0109",92
"10666","Nevada",2608,"0110",84
"10667","Nevada",2523,"0111",84
"10668","Nevada",2671,"0112",86
"10669","Nevada",2649,"0201",85
"10670","Nevada",2446,"0202",87
"10671","Nevada",2674,"0203",86
"10672","Nevada",2614,"0204",87
"10673","Nevada",2728,"0205",88
"10674","Nevada",2648,"0206",88
"10675","Nevada",2894,"0207",93
"10676","Nevada",3004,"0208",97
"10677","Nevada",2959,"0209",99
"10678","Nevada",2731,"0210",88
"10679","Nevada",2564,"0211",85
"10680","Nevada",2660,"0212",86
"10681","Nevada",1910,"9501",62
"10682","Nevada",1870,"9502",67
"10683","Nevada",2058,"9503",66
"10684","Nevada",1970,"9504",66
"10685","Nevada",2155,"9505",70
"10686","Nevada",2186,"9506",73
"10687","Nevada",2254,"9507",73
"10688","Nevada",2263,"9508",73
"10689","Nevada",2171,"9509",72
"10690","Nevada",2109,"9510",68
"10691","Nevada",1993,"9511",66
"10692","Nevada",2117,"9512",68
"10693","Nevada",2060,"9601",66
"10694","Nevada",2023,"9602",70
"10695","Nevada",2105,"9603",68
"10696","Nevada",2105,"9604",70
"10697","Nevada",2231,"9605",72
"10698","Nevada",2202,"9606",73
"10699","Nevada",2303,"9607",74
"10700","Nevada",2201,"9608",71
"10701","Nevada",2241,"9609",75
"10702","Nevada",2296,"9610",74
"10703","Nevada",2125,"9611",71
"10704","Nevada",2233,"9612",72
"10705","Nevada",2153,"9701",69
"10706","Nevada",2020,"9702",72
"10707","Nevada",2197,"9703",71
"10708","Nevada",2140,"9704",71
"10709","Nevada",2301,"9705",74
"10710","Nevada",2175,"9706",72
"10711","Nevada",2400,"9707",77
"10712","Nevada",2296,"9708",74
"10713","Nevada",2296,"9709",77
"10714","Nevada",2380,"9710",77
"10715","Nevada",2151,"9711",72
"10716","Nevada",2402,"9712",77
"10717","Nevada",2247,"9801",72
"10718","Nevada",2172,"9802",78
"10719","Nevada",2405,"9803",78
"10720","Nevada",2325,"9804",78
"10721","Nevada",2326,"9805",75
"10722","Nevada",2319,"9806",77
"10723","Nevada",2552,"9807",82
"10724","Nevada",2575,"9808",83
"10725","Nevada",2476,"9809",83
"10726","Nevada",2489,"9810",80
"10727","Nevada",2315,"9811",77
"10728","Nevada",2498,"9812",81
"10729","Nevada",2278,"9901",73
"10730","Nevada",2287,"9902",82
"10731","Nevada",2479,"9903",80
"10732","Nevada",2315,"9904",77
"10733","Nevada",2369,"9905",76
"10734","Nevada",2432,"9906",81
"10735","Nevada",2643,"9907",85
"10736","Nevada",2583,"9908",83
"10737","Nevada",2611,"9909",87
"10738","Nevada",2537,"9910",82
"10739","Nevada",2347,"9911",78
"10740","Nevada",2481,"9912",80
"10741","New Hampshire",1143,"0001",37
"10742","New Hampshire",1104,"0002",38
"10743","New Hampshire",1220,"0003",39
"10744","New Hampshire",1247,"0004",42
"10745","New Hampshire",1317,"0005",42
"10746","New Hampshire",1257,"0006",42
"10747","New Hampshire",1319,"0007",43
"10748","New Hampshire",1314,"0008",42
"10749","New Hampshire",1185,"0009",40
"10750","New Hampshire",1206,"0010",39
"10751","New Hampshire",1173,"0011",39
"10752","New Hampshire",1124,"0012",36
"10753","New Hampshire",1148,"0101",37
"10754","New Hampshire",1092,"0102",39
"10755","New Hampshire",1240,"0103",40
"10756","New Hampshire",1188,"0104",40
"10757","New Hampshire",1283,"0105",41
"10758","New Hampshire",1219,"0106",41
"10759","New Hampshire",1338,"0107",43
"10760","New Hampshire",1300,"0108",42
"10761","New Hampshire",1250,"0109",42
"10762","New Hampshire",1312,"0110",42
"10763","New Hampshire",1125,"0111",38
"10764","New Hampshire",1161,"0112",37
"10765","New Hampshire",1155,"0201",37
"10766","New Hampshire",1078,"0202",38
"10767","New Hampshire",1206,"0203",39
"10768","New Hampshire",1232,"0204",41
"10769","New Hampshire",1315,"0205",42
"10770","New Hampshire",1163,"0206",39
"10771","New Hampshire",1391,"0207",45
"10772","New Hampshire",1296,"0208",42
"10773","New Hampshire",1199,"0209",40
"10774","New Hampshire",1252,"0210",40
"10775","New Hampshire",1090,"0211",36
"10776","New Hampshire",1065,"0212",34
"10777","New Hampshire",1079,"9501",35
"10778","New Hampshire",1121,"9502",40
"10779","New Hampshire",1276,"9503",41
"10780","New Hampshire",1239,"9504",41
"10781","New Hampshire",1331,"9505",43
"10782","New Hampshire",1267,"9506",42
"10783","New Hampshire",1310,"9507",42
"10784","New Hampshire",1331,"9508",43
"10785","New Hampshire",1297,"9509",43
"10786","New Hampshire",1241,"9510",40
"10787","New Hampshire",1076,"9511",36
"10788","New Hampshire",1097,"9512",35
"10789","New Hampshire",1102,"9601",36
"10790","New Hampshire",1088,"9602",38
"10791","New Hampshire",1218,"9603",39
"10792","New Hampshire",1226,"9604",41
"10793","New Hampshire",1277,"9605",41
"10794","New Hampshire",1298,"9606",43
"10795","New Hampshire",1306,"9607",42
"10796","New Hampshire",1289,"9608",42
"10797","New Hampshire",1184,"9609",39
"10798","New Hampshire",1231,"9610",40
"10799","New Hampshire",1073,"9611",36
"10800","New Hampshire",1228,"9612",40
"10801","New Hampshire",1080,"9701",35
"10802","New Hampshire",1047,"9702",37
"10803","New Hampshire",1228,"9703",40
"10804","New Hampshire",1178,"9704",39
"10805","New Hampshire",1267,"9705",41
"10806","New Hampshire",1289,"9706",43
"10807","New Hampshire",1368,"9707",44
"10808","New Hampshire",1202,"9708",39
"10809","New Hampshire",1240,"9709",41
"10810","New Hampshire",1190,"9710",38
"10811","New Hampshire",1116,"9711",37
"10812","New Hampshire",1108,"9712",36
"10813","New Hampshire",1081,"9801",35
"10814","New Hampshire",1024,"9802",37
"10815","New Hampshire",1238,"9803",40
"10816","New Hampshire",1207,"9804",40
"10817","New Hampshire",1282,"9805",41
"10818","New Hampshire",1296,"9806",43
"10819","New Hampshire",1312,"9807",42
"10820","New Hampshire",1319,"9808",43
"10821","New Hampshire",1259,"9809",42
"10822","New Hampshire",1191,"9810",38
"10823","New Hampshire",1096,"9811",37
"10824","New Hampshire",1124,"9812",36
"10825","New Hampshire",1121,"9901",36
"10826","New Hampshire",1020,"9902",36
"10827","New Hampshire",1206,"9903",39
"10828","New Hampshire",1219,"9904",41
"10829","New Hampshire",1222,"9905",39
"10830","New Hampshire",1240,"9906",41
"10831","New Hampshire",1299,"9907",42
"10832","New Hampshire",1300,"9908",42
"10833","New Hampshire",1173,"9909",39
"10834","New Hampshire",1167,"9910",38
"10835","New Hampshire",1048,"9911",35
"10836","New Hampshire",1026,"9912",33
"10837","New Jersey",9381,"0001",303
"10838","New Jersey",8906,"0002",307
"10839","New Jersey",9773,"0003",315
"10840","New Jersey",9225,"0004",308
"10841","New Jersey",9968,"0005",322
"10842","New Jersey",9718,"0006",324
"10843","New Jersey",10155,"0007",328
"10844","New Jersey",10206,"0008",329
"10845","New Jersey",9787,"0009",326
"10846","New Jersey",9735,"0010",314
"10847","New Jersey",9301,"0011",310
"10848","New Jersey",9477,"0012",306
"10849","New Jersey",9597,"0101",310
"10850","New Jersey",8574,"0102",306
"10851","New Jersey",9746,"0103",314
"10852","New Jersey",9718,"0104",324
"10853","New Jersey",10205,"0105",329
"10854","New Jersey",9684,"0106",323
"10855","New Jersey",10146,"0107",327
"10856","New Jersey",10535,"0108",340
"10857","New Jersey",9712,"0109",324
"10858","New Jersey",9683,"0110",312
"10859","New Jersey",9092,"0111",303
"10860","New Jersey",9103,"0112",294
"10861","New Jersey",9346,"0201",301
"10862","New Jersey",8590,"0202",307
"10863","New Jersey",9306,"0203",300
"10864","New Jersey",9441,"0204",315
"10865","New Jersey",9961,"0205",321
"10866","New Jersey",9280,"0206",309
"10867","New Jersey",10451,"0207",337
"10868","New Jersey",10264,"0208",331
"10869","New Jersey",9823,"0209",327
"10870","New Jersey",9833,"0210",317
"10871","New Jersey",9086,"0211",303
"10872","New Jersey",9370,"0212",302
"10873","New Jersey",9199,"9501",297
"10874","New Jersey",8726,"9502",312
"10875","New Jersey",9848,"9503",318
"10876","New Jersey",9104,"9504",303
"10877","New Jersey",10120,"9505",326
"10878","New Jersey",10138,"9506",338
"10879","New Jersey",10435,"9507",337
"10880","New Jersey",10142,"9508",327
"10881","New Jersey",9779,"9509",326
"10882","New Jersey",9369,"9510",302
"10883","New Jersey",9011,"9511",300
"10884","New Jersey",8957,"9512",289
"10885","New Jersey",9242,"9601",298
"10886","New Jersey",8929,"9602",308
"10887","New Jersey",9530,"9603",307
"10888","New Jersey",9316,"9604",311
"10889","New Jersey",9778,"9605",315
"10890","New Jersey",9566,"9606",319
"10891","New Jersey",10145,"9607",327
"10892","New Jersey",9941,"9608",321
"10893","New Jersey",9865,"9609",329
"10894","New Jersey",9884,"9610",319
"10895","New Jersey",8987,"9611",300
"10896","New Jersey",9123,"9612",294
"10897","New Jersey",9402,"9701",303
"10898","New Jersey",8737,"9702",312
"10899","New Jersey",9268,"9703",299
"10900","New Jersey",9131,"9704",304
"10901","New Jersey",10018,"9705",323
"10902","New Jersey",9577,"9706",319
"10903","New Jersey",10339,"9707",334
"10904","New Jersey",9581,"9708",309
"10905","New Jersey",9472,"9709",316
"10906","New Jersey",9609,"9710",310
"10907","New Jersey",8776,"9711",293
"10908","New Jersey",9369,"9712",302
"10909","New Jersey",9069,"9801",293
"10910","New Jersey",8505,"9802",304
"10911","New Jersey",9739,"9803",314
"10912","New Jersey",9251,"9804",308
"10913","New Jersey",9852,"9805",318
"10914","New Jersey",9692,"9806",323
"10915","New Jersey",10378,"9807",335
"10916","New Jersey",10018,"9808",323
"10917","New Jersey",9922,"9809",331
"10918","New Jersey",9570,"9810",309
"10919","New Jersey",9154,"9811",305
"10920","New Jersey",9400,"9812",303
"10921","New Jersey",9083,"9901",293
"10922","New Jersey",8317,"9902",297
"10923","New Jersey",9799,"9903",316
"10924","New Jersey",9028,"9904",301
"10925","New Jersey",9956,"9905",321
"10926","New Jersey",9859,"9906",329
"10927","New Jersey",10149,"9907",327
"10928","New Jersey",10119,"9908",326
"10929","New Jersey",10075,"9909",336
"10930","New Jersey",9358,"9910",302
"10931","New Jersey",8936,"9911",298
"10932","New Jersey",9426,"9912",304
"10933","New Mexico",2120,"0001",68
"10934","New Mexico",2154,"0002",74
"10935","New Mexico",2317,"0003",75
"10936","New Mexico",2164,"0004",72
"10937","New Mexico",2286,"0005",74
"10938","New Mexico",2175,"0006",72
"10939","New Mexico",2378,"0007",77
"10940","New Mexico",2525,"0008",81
"10941","New Mexico",2347,"0009",78
"10942","New Mexico",2255,"0010",73
"10943","New Mexico",2313,"0011",77
"10944","New Mexico",2189,"0012",71
"10945","New Mexico",2238,"0101",72
"10946","New Mexico",2079,"0102",74
"10947","New Mexico",2318,"0103",75
"10948","New Mexico",2065,"0104",69
"10949","New Mexico",2345,"0105",76
"10950","New Mexico",2208,"0106",74
"10951","New Mexico",2394,"0107",77
"10952","New Mexico",2414,"0108",78
"10953","New Mexico",2306,"0109",77
"10954","New Mexico",2267,"0110",73
"10955","New Mexico",2271,"0111",76
"10956","New Mexico",2223,"0112",72
"10957","New Mexico",2316,"0201",75
"10958","New Mexico",2129,"0202",76
"10959","New Mexico",2281,"0203",74
"10960","New Mexico",2135,"0204",71
"10961","New Mexico",2312,"0205",75
"10962","New Mexico",2290,"0206",76
"10963","New Mexico",2462,"0207",79
"10964","New Mexico",2527,"0208",82
"10965","New Mexico",2483,"0209",83
"10966","New Mexico",2457,"0210",79
"10967","New Mexico",2118,"0211",71
"10968","New Mexico",2243,"0212",72
"10969","New Mexico",2183,"9501",70
"10970","New Mexico",2083,"9502",74
"10971","New Mexico",2187,"9503",71
"10972","New Mexico",2097,"9504",70
"10973","New Mexico",2276,"9505",73
"10974","New Mexico",2269,"9506",76
"10975","New Mexico",2366,"9507",76
"10976","New Mexico",2453,"9508",79
"10977","New Mexico",2401,"9509",80
"10978","New Mexico",2258,"9510",73
"10979","New Mexico",2135,"9511",71
"10980","New Mexico",2212,"9512",71
"10981","New Mexico",2185,"9601",70
"10982","New Mexico",2177,"9602",75
"10983","New Mexico",2282,"9603",74
"10984","New Mexico",2139,"9604",71
"10985","New Mexico",2310,"9605",75
"10986","New Mexico",2223,"9606",74
"10987","New Mexico",2301,"9607",74
"10988","New Mexico",2451,"9608",79
"10989","New Mexico",2242,"9609",75
"10990","New Mexico",2403,"9610",78
"10991","New Mexico",2256,"9611",75
"10992","New Mexico",2259,"9612",73
"10993","New Mexico",2217,"9701",72
"10994","New Mexico",2067,"9702",74
"10995","New Mexico",2118,"9703",68
"10996","New Mexico",2107,"9704",70
"10997","New Mexico",2372,"9705",77
"10998","New Mexico",2228,"9706",74
"10999","New Mexico",2424,"9707",78
"11000","New Mexico",2306,"9708",74
"11001","New Mexico",2374,"9709",79
"11002","New Mexico",2243,"9710",72
"11003","New Mexico",2066,"9711",69
"11004","New Mexico",2349,"9712",76
"11005","New Mexico",2214,"9801",71
"11006","New Mexico",2043,"9802",73
"11007","New Mexico",2255,"9803",73
"11008","New Mexico",2251,"9804",75
"11009","New Mexico",2278,"9805",73
"11010","New Mexico",2241,"9806",75
"11011","New Mexico",2477,"9807",80
"11012","New Mexico",2422,"9808",78
"11013","New Mexico",2300,"9809",77
"11014","New Mexico",2354,"9810",76
"11015","New Mexico",2215,"9811",74
"11016","New Mexico",2268,"9812",73
"11017","New Mexico",2311,"9901",75
"11018","New Mexico",1988,"9902",71
"11019","New Mexico",2309,"9903",74
"11020","New Mexico",2216,"9904",74
"11021","New Mexico",2306,"9905",74
"11022","New Mexico",2248,"9906",75
"11023","New Mexico",2442,"9907",79
"11024","New Mexico",2251,"9908",73
"11025","New Mexico",2352,"9909",78
"11026","New Mexico",2368,"9910",76
"11027","New Mexico",2109,"9911",70
"11028","New Mexico",2291,"9912",74
"11029","New York",21489,"0001",693
"11030","New York",20354,"0002",702
"11031","New York",21843,"0003",705
"11032","New York",20297,"0004",677
"11033","New York",21967,"0005",709
"11034","New York",22079,"0006",736
"11035","New York",22409,"0007",723
"11036","New York",22485,"0008",725
"11037","New York",21870,"0009",729
"11038","New York",21655,"0010",699
"11039","New York",20879,"0011",696
"11040","New York",21410,"0012",691
"11041","New York",20882,"0101",674
"11042","New York",18957,"0102",677
"11043","New York",21607,"0103",697
"11044","New York",20731,"0104",691
"11045","New York",22210,"0105",716
"11046","New York",21098,"0106",703
"11047","New York",22445,"0107",724
"11048","New York",22795,"0108",735
"11049","New York",21262,"0109",709
"11050","New York",21535,"0110",695
"11051","New York",20325,"0111",678
"11052","New York",20179,"0112",651
"11053","New York",20545,"0201",663
"11054","New York",19093,"0202",682
"11055","New York",20898,"0203",674
"11056","New York",20737,"0204",691
"11057","New York",21605,"0205",697
"11058","New York",20584,"0206",686
"11059","New York",22433,"0207",724
"11060","New York",22308,"0208",720
"11061","New York",21143,"0209",705
"11062","New York",21483,"0210",693
"11063","New York",20006,"0211",667
"11064","New York",20580,"0212",664
"11065","New York",22143,"9501",714
"11066","New York",20571,"9502",735
"11067","New York",23136,"9503",746
"11068","New York",21700,"9504",723
"11069","New York",23865,"9505",770
"11070","New York",23555,"9506",785
"11071","New York",24158,"9507",779
"11072","New York",23807,"9508",768
"11073","New York",22897,"9509",763
"11074","New York",22583,"9510",728
"11075","New York",21350,"9511",712
"11076","New York",21604,"9512",697
"11077","New York",21588,"9601",696
"11078","New York",20726,"9602",715
"11079","New York",22163,"9603",715
"11080","New York",21609,"9604",720
"11081","New York",22498,"9605",726
"11082","New York",22297,"9606",743
"11083","New York",23459,"9607",757
"11084","New York",23069,"9608",744
"11085","New York",22158,"9609",739
"11086","New York",22627,"9610",730
"11087","New York",20672,"9611",689
"11088","New York",21097,"9612",681
"11089","New York",21270,"9701",686
"11090","New York",19316,"9702",690
"11091","New York",21717,"9703",701
"11092","New York",21066,"9704",702
"11093","New York",22553,"9705",728
"11094","New York",21433,"9706",714
"11095","New York",22902,"9707",739
"11096","New York",22161,"9708",715
"11097","New York",21804,"9709",727
"11098","New York",21475,"9710",693
"11099","New York",20349,"9711",678
"11100","New York",21192,"9712",684
"11101","New York",20940,"9801",675
"11102","New York",19581,"9802",699
"11103","New York",21814,"9803",704
"11104","New York",21476,"9804",716
"11105","New York",22461,"9805",725
"11106","New York",21909,"9806",730
"11107","New York",22614,"9807",729
"11108","New York",22372,"9808",722
"11109","New York",22155,"9809",738
"11110","New York",21481,"9810",693
"11111","New York",20165,"9811",672
"11112","New York",21239,"9812",685
"11113","New York",20843,"9901",672
"11114","New York",18965,"9902",677
"11115","New York",21348,"9903",689
"11116","New York",20794,"9904",693
"11117","New York",21955,"9905",708
"11118","New York",21704,"9906",723
"11119","New York",22634,"9907",730
"11120","New York",22590,"9908",729
"11121","New York",21796,"9909",727
"11122","New York",21282,"9910",687
"11123","New York",20122,"9911",671
"11124","New York",21579,"9912",696
"11125","North Carolina",9958,"0001",321
"11126","North Carolina",9435,"0002",325
"11127","North Carolina",10075,"0003",325
"11128","North Carolina",9259,"0004",309
"11129","North Carolina",9795,"0005",316
"11130","North Carolina",9807,"0006",327
"11131","North Carolina",10440,"0007",337
"11132","North Carolina",10815,"0008",349
"11133","North Carolina",10409,"0009",347
"11134","North Carolina",10195,"0010",329
"11135","North Carolina",9953,"0011",332
"11136","North Carolina",10170,"0012",328
"11137","North Carolina",9971,"0101",322
"11138","North Carolina",8882,"0102",317
"11139","North Carolina",10059,"0103",324
"11140","North Carolina",9486,"0104",316
"11141","North Carolina",9778,"0105",315
"11142","North Carolina",9517,"0106",317
"11143","North Carolina",10495,"0107",339
"11144","North Carolina",10554,"0108",340
"11145","North Carolina",10137,"0109",338
"11146","North Carolina",9869,"0110",318
"11147","North Carolina",9824,"0111",327
"11148","North Carolina",9613,"0112",310
"11149","North Carolina",9945,"0201",321
"11150","North Carolina",9110,"0202",325
"11151","North Carolina",9738,"0203",314
"11152","North Carolina",9351,"0204",312
"11153","North Carolina",9696,"0205",313
"11154","North Carolina",9563,"0206",319
"11155","North Carolina",10395,"0207",335
"11156","North Carolina",10537,"0208",340
"11157","North Carolina",10000,"0209",333
"11158","North Carolina",10034,"0210",324
"11159","North Carolina",9149,"0211",305
"11160","North Carolina",9817,"0212",317
"11161","North Carolina",8384,"9501",270
"11162","North Carolina",7735,"9502",276
"11163","North Carolina",8573,"9503",277
"11164","North Carolina",7875,"9504",262
"11165","North Carolina",8464,"9505",273
"11166","North Carolina",8520,"9506",284
"11167","North Carolina",8889,"9507",287
"11168","North Carolina",9099,"9508",294
"11169","North Carolina",8735,"9509",291
"11170","North Carolina",8638,"9510",279
"11171","North Carolina",8197,"9511",273
"11172","North Carolina",8483,"9512",274
"11173","North Carolina",8916,"9601",288
"11174","North Carolina",8179,"9602",282
"11175","North Carolina",8407,"9603",271
"11176","North Carolina",8116,"9604",271
"11177","North Carolina",8580,"9605",277
"11178","North Carolina",8378,"9606",279
"11179","North Carolina",8974,"9607",289
"11180","North Carolina",9337,"9608",301
"11181","North Carolina",9238,"9609",308
"11182","North Carolina",9245,"9610",298
"11183","North Carolina",8293,"9611",276
"11184","North Carolina",8807,"9612",284
"11185","North Carolina",8831,"9701",285
"11186","North Carolina",7855,"9702",281
"11187","North Carolina",8767,"9703",283
"11188","North Carolina",8565,"9704",286
"11189","North Carolina",8710,"9705",281
"11190","North Carolina",8883,"9706",296
"11191","North Carolina",9614,"9707",310
"11192","North Carolina",9583,"9708",309
"11193","North Carolina",9186,"9709",306
"11194","North Carolina",9177,"9710",296
"11195","North Carolina",8626,"9711",288
"11196","North Carolina",9218,"9712",297
"11197","North Carolina",9092,"9801",293
"11198","North Carolina",8465,"9802",302
"11199","North Carolina",9264,"9803",299
"11200","North Carolina",8862,"9804",295
"11201","North Carolina",8925,"9805",288
"11202","North Carolina",9230,"9806",308
"11203","North Carolina",9991,"9807",322
"11204","North Carolina",9896,"9808",319
"11205","North Carolina",9978,"9809",333
"11206","North Carolina",9374,"9810",302
"11207","North Carolina",9053,"9811",302
"11208","North Carolina",9558,"9812",308
"11209","North Carolina",9324,"9901",301
"11210","North Carolina",8482,"9902",303
"11211","North Carolina",9540,"9903",308
"11212","North Carolina",8964,"9904",299
"11213","North Carolina",9349,"9905",302
"11214","North Carolina",9320,"9906",311
"11215","North Carolina",9862,"9907",318
"11216","North Carolina",10199,"9908",329
"11217","North Carolina",10102,"9909",337
"11218","North Carolina",9651,"9910",311
"11219","North Carolina",9189,"9911",306
"11220","North Carolina",9813,"9912",317
"11221","North Dakota",643,"0001",21
"11222","North Dakota",584,"0002",20
"11223","North Dakota",695,"0003",22
"11224","North Dakota",609,"0004",20
"11225","North Dakota",631,"0005",20
"11226","North Dakota",660,"0006",22
"11227","North Dakota",697,"0007",22
"11228","North Dakota",680,"0008",22
"11229","North Dakota",666,"0009",22
"11230","North Dakota",609,"0010",20
"11231","North Dakota",594,"0011",20
"11232","North Dakota",608,"0012",20
"11233","North Dakota",604,"0101",19
"11234","North Dakota",558,"0102",20
"11235","North Dakota",652,"0103",21
"11236","North Dakota",654,"0104",22
"11237","North Dakota",697,"0105",22
"11238","North Dakota",646,"0106",22
"11239","North Dakota",657,"0107",21
"11240","North Dakota",684,"0108",22
"11241","North Dakota",642,"0109",21
"11242","North Dakota",650,"0110",21
"11243","North Dakota",597,"0111",20
"11244","North Dakota",588,"0112",19
"11245","North Dakota",600,"0201",19
"11246","North Dakota",614,"0202",22
"11247","North Dakota",631,"0203",20
"11248","North Dakota",662,"0204",22
"11249","North Dakota",678,"0205",22
"11250","North Dakota",650,"0206",22
"11251","North Dakota",675,"0207",22
"11252","North Dakota",701,"0208",23
"11253","North Dakota",701,"0209",23
"11254","North Dakota",582,"0210",19
"11255","North Dakota",610,"0211",20
"11256","North Dakota",653,"0212",21
"11257","North Dakota",668,"9501",22
"11258","North Dakota",583,"9502",21
"11259","North Dakota",722,"9503",23
"11260","North Dakota",685,"9504",23
"11261","North Dakota",793,"9505",26
"11262","North Dakota",736,"9506",25
"11263","North Dakota",721,"9507",23
"11264","North Dakota",729,"9508",24
"11265","North Dakota",733,"9509",24
"11266","North Dakota",678,"9510",22
"11267","North Dakota",687,"9511",23
"11268","North Dakota",741,"9512",24
"11269","North Dakota",682,"9601",22
"11270","North Dakota",672,"9602",23
"11271","North Dakota",654,"9603",21
"11272","North Dakota",721,"9604",24
"11273","North Dakota",726,"9605",23
"11274","North Dakota",688,"9606",23
"11275","North Dakota",758,"9607",24
"11276","North Dakota",721,"9608",23
"11277","North Dakota",703,"9609",23
"11278","North Dakota",710,"9610",23
"11279","North Dakota",638,"9611",21
"11280","North Dakota",674,"9612",22
"11281","North Dakota",673,"9701",22
"11282","North Dakota",643,"9702",23
"11283","North Dakota",698,"9703",23
"11284","North Dakota",719,"9704",24
"11285","North Dakota",741,"9705",24
"11286","North Dakota",670,"9706",22
"11287","North Dakota",770,"9707",25
"11288","North Dakota",731,"9708",24
"11289","North Dakota",713,"9709",24
"11290","North Dakota",654,"9710",21
"11291","North Dakota",609,"9711",20
"11292","North Dakota",732,"9712",24
"11293","North Dakota",620,"9801",20
"11294","North Dakota",652,"9802",23
"11295","North Dakota",705,"9803",23
"11296","North Dakota",706,"9804",24
"11297","North Dakota",658,"9805",21
"11298","North Dakota",671,"9806",22
"11299","North Dakota",660,"9807",21
"11300","North Dakota",700,"9808",23
"11301","North Dakota",653,"9809",22
"11302","North Dakota",624,"9810",20
"11303","North Dakota",619,"9811",21
"11304","North Dakota",664,"9812",21
"11305","North Dakota",619,"9901",20
"11306","North Dakota",568,"9902",20
"11307","North Dakota",713,"9903",23
"11308","North Dakota",666,"9904",22
"11309","North Dakota",602,"9905",19
"11310","North Dakota",656,"9906",22
"11311","North Dakota",706,"9907",23
"11312","North Dakota",664,"9908",21
"11313","North Dakota",643,"9909",21
"11314","North Dakota",620,"9910",20
"11315","North Dakota",594,"9911",20
"11316","North Dakota",588,"9912",19
"11317","Ohio",12798,"0001",413
"11318","Ohio",12109,"0002",418
"11319","Ohio",13185,"0003",425
"11320","Ohio",12373,"0004",412
"11321","Ohio",13319,"0005",430
"11322","Ohio",13493,"0006",450
"11323","Ohio",13566,"0007",438
"11324","Ohio",13700,"0008",442
"11325","Ohio",13099,"0009",437
"11326","Ohio",12735,"0010",411
"11327","Ohio",12494,"0011",416
"11328","Ohio",12601,"0012",406
"11329","Ohio",12645,"0101",408
"11330","Ohio",11521,"0102",411
"11331","Ohio",13047,"0103",421
"11332","Ohio",12675,"0104",422
"11333","Ohio",13268,"0105",428
"11334","Ohio",12662,"0106",422
"11335","Ohio",13277,"0107",428
"11336","Ohio",13313,"0108",429
"11337","Ohio",12802,"0109",427
"11338","Ohio",12800,"0110",413
"11339","Ohio",11693,"0111",390
"11340","Ohio",11867,"0112",383
"11341","Ohio",12263,"0201",396
"11342","Ohio",11470,"0202",410
"11343","Ohio",12492,"0203",403
"11344","Ohio",12009,"0204",400
"11345","Ohio",12456,"0205",402
"11346","Ohio",12427,"0206",414
"11347","Ohio",13351,"0207",431
"11348","Ohio",13379,"0208",432
"11349","Ohio",12876,"0209",429
"11350","Ohio",12797,"0210",413
"11351","Ohio",11264,"0211",375
"11352","Ohio",11936,"0212",385
"11353","Ohio",12227,"9501",394
"11354","Ohio",11647,"9502",416
"11355","Ohio",12997,"9503",419
"11356","Ohio",12330,"9504",411
"11357","Ohio",13468,"9505",434
"11358","Ohio",13554,"9506",452
"11359","Ohio",13454,"9507",434
"11360","Ohio",13931,"9508",449
"11361","Ohio",13162,"9509",439
"11362","Ohio",12926,"9510",417
"11363","Ohio",12131,"9511",404
"11364","Ohio",12237,"9512",395
"11365","Ohio",11932,"9601",385
"11366","Ohio",12098,"9602",417
"11367","Ohio",12925,"9603",417
"11368","Ohio",12128,"9604",404
"11369","Ohio",12433,"9605",401
"11370","Ohio",12689,"9606",423
"11371","Ohio",13474,"9607",435
"11372","Ohio",13721,"9608",443
"11373","Ohio",13321,"9609",444
"11374","Ohio",13084,"9610",422
"11375","Ohio",11735,"9611",391
"11376","Ohio",12152,"9612",392
"11377","Ohio",12046,"9701",389
"11378","Ohio",11387,"9702",407
"11379","Ohio",12859,"9703",415
"11380","Ohio",12671,"9704",422
"11381","Ohio",13269,"9705",428
"11382","Ohio",12836,"9706",428
"11383","Ohio",13617,"9707",439
"11384","Ohio",13415,"9708",433
"11385","Ohio",12852,"9709",428
