"","County","M","median","low","high"
"4631",48085,11,830,730,870
"4632",48085,12,860,740,900
"4633",48113,1,3420,3240,3590
"4634",48113,2,3090,2950,3300
"4635",48113,3,3320,3180,3470
"4636",48113,4,3210,3000,3330
"4637",48113,5,3310,3150,3490
"4638",48113,6,3370,3210,3520
"4639",48113,7,3610,3490,3750
"4640",48113,8,3640,3520,3760
"4641",48113,9,3650,3470,3740
"4642",48113,10,3500,3420,3690
"4643",48113,11,3310,3240,3540
"4644",48113,12,3530,3390,3710
"4645",48121,1,730,580,770
"4646",48121,2,680,590,720
"4647",48121,3,740,640,770
"4648",48121,4,720,570,760
"4649",48121,5,730,660,790
"4650",48121,6,760,620,780
"4651",48121,7,760,590,820
"4652",48121,8,790,630,820
"4653",48121,9,780,620,820
"4654",48121,10,740,650,800
"4655",48121,11,700,630,750
"4656",48121,12,780,650,790
"4657",48135,1,200,180,220
"4658",48135,2,190,160,200
"4659",48135,3,200,180,220
"4660",48135,4,180,170,200
"4661",48135,5,200,180,210
"4662",48135,6,190,180,210
"4663",48135,7,200,180,240
"4664",48135,8,220,210,250
"4665",48135,9,200,180,240
"4666",48135,10,200,190,230
"4667",48135,11,210,180,220
"4668",48135,12,210,200,220
"4669",48141,1,1140,1130,1170
"4670",48141,2,1050,1030,1090
"4671",48141,3,1140,1100,1210
"4672",48141,4,1090,1040,1120
"4673",48141,5,1160,1100,1190
"4674",48141,6,1180,1120,1220
"4675",48141,7,1270,1240,1300
"4676",48141,8,1300,1270,1340
"4677",48141,9,1270,1240,1280
"4678",48141,10,1220,1200,1260
"4679",48141,11,1130,1100,1210
"4680",48141,12,1200,1170,1250
"4681",48157,1,510,420,630
"4682",48157,2,480,380,590
"4683",48157,3,530,410,660
"4684",48157,4,520,390,620
"4685",48157,5,560,420,660
"4686",48157,6,590,400,620
"4687",48157,7,560,460,680
"4688",48157,8,600,480,720
"4689",48157,9,580,440,680
"4690",48157,10,570,450,670
"4691",48157,11,560,420,660
"4692",48157,12,570,420,680
"4693",48167,1,320,310,340
"4694",48167,2,300,290,320
"4695",48167,3,330,320,340
"4696",48167,4,310,300,320
"4697",48167,5,320,300,340
"4698",48167,6,330,300,340
"4699",48167,7,330,320,360
"4700",48167,8,350,330,370
"4701",48167,9,350,330,360
"4702",48167,10,330,320,350
"4703",48167,11,310,300,340
"4704",48167,12,330,310,350
"4705",48183,1,160,150,170
"4706",48183,2,140,130,160
"4707",48183,3,160,140,160
"4708",48183,4,140,140,140
"4709",48183,5,160,140,160
"4710",48183,6,140,140,160
"4711",48183,7,170,150,180
"4712",48183,8,170,160,190
"4713",48183,9,170,150,180
"4714",48183,10,160,150,170
"4715",48183,11,160,150,160
"4716",48183,12,160,150,180
"4717",48201,1,5430,5260,5900
"4718",48201,2,4950,4710,5280
"4719",48201,3,5370,5100,5580
"4720",48201,4,5160,4820,5320
"4721",48201,5,5320,5070,5570
"4722",48201,6,5380,5180,5680
"4723",48201,7,5830,5450,6080
"4724",48201,8,6000,5640,6330
"4725",48201,9,5960,5630,6200
"4726",48201,10,5860,5540,6190
"4727",48201,11,5640,5230,5810
"4728",48201,12,5780,5340,6060
"4729",48215,1,1280,1250,1350
"4730",48215,2,1160,1040,1220
"4731",48215,3,1230,1160,1290
"4732",48215,4,1230,1150,1250
"4733",48215,5,1240,1160,1320
"4734",48215,6,1280,1170,1340
"4735",48215,7,1420,1270,1460
"4736",48215,8,1480,1360,1530
"4737",48215,9,1470,1340,1510
"4738",48215,10,1430,1360,1480
"4739",48215,11,1370,1290,1450
"4740",48215,12,1430,1310,1460
"4741",48245,1,290,280,310
"4742",48245,2,260,250,270
"4743",48245,3,280,280,290
"4744",48245,4,260,250,280
"4745",48245,5,270,270,290
"4746",48245,6,280,270,290
"4747",48245,7,310,300,320
"4748",48245,8,310,290,330
"4749",48245,9,320,300,320
"4750",48245,10,310,300,330
"4751",48245,11,290,280,300
"4752",48245,12,320,300,330
"4753",48303,1,320,300,320
"4754",48303,2,300,290,320
"4755",48303,3,340,310,350
"4756",48303,4,330,310,350
"4757",48303,5,330,320,350
"4758",48303,6,330,310,350
"4759",48303,7,340,330,360
"4760",48303,8,350,340,360
"4761",48303,9,360,330,360
"4762",48303,10,340,310,360
"4763",48303,11,330,300,340
"4764",48303,12,340,320,360
"4765",48309,1,270,260,290
"4766",48309,2,250,240,270
"4767",48309,3,280,260,280
"4768",48309,4,260,250,280
"4769",48309,5,270,260,290
"4770",48309,6,270,260,280
"4771",48309,7,290,280,310
"4772",48309,8,300,280,310
"4773",48309,9,300,280,320
"4774",48309,10,300,290,310
"4775",48309,11,270,260,290
"4776",48309,12,290,270,310
"4777",48329,1,170,160,190
"4778",48329,2,150,140,160
"4779",48329,3,170,150,200
"4780",48329,4,170,150,190
"4781",48329,5,170,150,190
"4782",48329,6,170,140,200
"4783",48329,7,170,160,200
"4784",48329,8,190,160,220
"4785",48329,9,180,170,200
"4786",48329,10,180,160,200
"4787",48329,11,170,150,200
"4788",48329,12,170,160,210
"4789",48339,1,450,380,530
"4790",48339,2,420,360,480
"4791",48339,3,440,380,520
"4792",48339,4,420,340,500
"4793",48339,5,460,390,520
"4794",48339,6,450,360,500
"4795",48339,7,500,420,560
"4796",48339,8,490,380,590
"4797",48339,9,500,420,580
"4798",48339,10,490,430,570
"4799",48339,11,460,380,540
"4800",48339,12,500,370,550
"4801",48355,1,420,400,450
"4802",48355,2,380,360,390
"4803",48355,3,410,400,420
"4804",48355,4,380,380,400
"4805",48355,5,400,380,420
"4806",48355,6,400,380,420
"4807",48355,7,450,420,460
"4808",48355,8,460,450,480
"4809",48355,9,460,440,460
"4810",48355,10,440,420,450
"4811",48355,11,410,400,420
"4812",48355,12,440,420,450
"4813",48423,1,240,220,260
"4814",48423,2,210,210,230
"4815",48423,3,220,220,250
"4816",48423,4,220,200,240
"4817",48423,5,230,220,250
"4818",48423,6,230,220,240
"4819",48423,7,240,230,280
"4820",48423,8,260,240,280
"4821",48423,9,260,230,270
"4822",48423,10,250,230,270
"4823",48423,11,240,220,250
"4824",48423,12,240,230,260
"4825",48439,1,2230,2020,2340
"4826",48439,2,2090,1920,2160
"4827",48439,3,2260,2160,2340
"4828",48439,4,2170,1950,2210
"4829",48439,5,2250,2040,2290
"4830",48439,6,2250,2060,2310
"4831",48439,7,2380,2230,2470
"4832",48439,8,2440,2300,2540
"4833",48439,9,2390,2250,2540
"4834",48439,10,2400,2200,2460
"4835",48439,11,2240,2080,2310
"4836",48439,12,2380,2170,2440
"4837",48441,1,170,160,180
"4838",48441,2,160,150,160
"4839",48441,3,170,170,180
"4840",48441,4,160,160,180
"4841",48441,5,170,160,170
"4842",48441,6,170,160,170
"4843",48441,7,190,180,200
"4844",48441,8,180,180,190
"4845",48441,9,180,170,190
"4846",48441,10,170,160,180
"4847",48441,11,170,160,170
"4848",48441,12,170,160,180
"4849",48453,1,1250,1130,1320
"4850",48453,2,1140,1050,1220
"4851",48453,3,1250,1180,1310
"4852",48453,4,1190,1130,1270
"4853",48453,5,1250,1160,1320
"4854",48453,6,1230,1120,1320
"4855",48453,7,1300,1220,1430
"4856",48453,8,1340,1200,1440
"4857",48453,9,1300,1180,1410
"4858",48453,10,1310,1250,1410
"4859",48453,11,1260,1180,1280
"4860",48453,12,1280,1140,1400
"4861",48479,1,470,440,480
"4862",48479,2,400,380,420
"4863",48479,3,430,410,450
"4864",48479,4,420,400,430
"4865",48479,5,440,410,470
"4866",48479,6,440,420,480
"4867",48479,7,510,470,530
"4868",48479,8,540,510,570
"4869",48479,9,510,490,540
"4870",48479,10,500,480,540
"4871",48479,11,490,460,530
"4872",48479,12,490,460,500
"4873",48485,1,150,150,160
"4874",48485,2,140,130,150
"4875",48485,3,150,150,160
"4876",48485,4,150,140,150
"4877",48485,5,160,150,170
"4878",48485,6,150,140,160
"4879",48485,7,160,150,170
"4880",48485,8,170,160,180
"4881",48485,9,160,160,170
"4882",48485,10,150,150,160
"4883",48485,11,150,140,160
"4884",48485,12,160,150,170
"4885",48491,1,440,350,500
"4886",48491,2,420,330,460
"4887",48491,3,470,350,500
"4888",48491,4,440,330,510
"4889",48491,5,460,380,520
"4890",48491,6,470,370,510
"4891",48491,7,490,390,540
"4892",48491,8,500,400,540
"4893",48491,9,480,380,520
"4894",48491,10,480,410,550
"4895",48491,11,460,380,520
"4896",48491,12,460,370,520
"4897",49011,1,410,350,450
"4898",49011,2,410,370,440
"4899",49011,3,490,420,510
"4900",49011,4,470,410,500
"4901",49011,5,510,480,540
"4902",49011,6,480,420,530
"4903",49011,7,510,460,530
"4904",49011,8,510,420,530
"4905",49011,9,470,410,490
"4906",49011,10,460,400,480
"4907",49011,11,410,380,450
"4908",49011,12,430,380,460
"4909",49035,1,1430,1360,1470
"4910",49035,2,1370,1310,1400
"4911",49035,3,1570,1480,1630
"4912",49035,4,1510,1450,1600
"4913",49035,5,1600,1550,1650
"4914",49035,6,1560,1510,1610
"4915",49035,7,1620,1560,1650
"4916",49035,8,1630,1560,1670
"4917",49035,9,1510,1490,1580
"4918",49035,10,1500,1460,1550
"4919",49035,11,1410,1330,1430
"4920",49035,12,1440,1360,1460
"4921",49049,1,850,720,890
"4922",49049,2,840,770,920
"4923",49049,3,990,870,1050
"4924",49049,4,950,840,1000
"4925",49049,5,1040,890,1080
"4926",49049,6,980,900,1080
"4927",49049,7,1010,840,1070
"4928",49049,8,1010,880,1050
"4929",49049,9,930,850,1000
"4930",49049,10,930,810,1010
"4931",49049,11,840,790,910
"4932",49049,12,870,790,920
"4933",49057,1,310,290,330
"4934",49057,2,300,280,310
"4935",49057,3,350,320,350
"4936",49057,4,330,320,350
"4937",49057,5,350,340,360
"4938",49057,6,350,330,360
"4939",49057,7,350,340,360
"4940",49057,8,350,320,370
"4941",49057,9,340,320,350
"4942",49057,10,320,310,340
"4943",49057,11,300,280,320
"4944",49057,12,320,310,330
"4945",50007,1,120,110,130
"4946",50007,2,120,110,120
"4947",50007,3,140,130,150
"4948",50007,4,140,130,150
"4949",50007,5,150,140,160
"4950",50007,6,140,130,150
"4951",50007,7,150,140,160
"4952",50007,8,150,130,150
"4953",50007,9,140,130,140
"4954",50007,10,140,130,140
"4955",50007,11,120,120,130
"4956",50007,12,130,120,140
"4957",51013,1,240,230,240
"4958",51013,2,220,210,230
"4959",51013,3,240,230,260
"4960",51013,4,230,220,240
"4961",51013,5,240,230,260
"4962",51013,6,250,230,260
"4963",51013,7,250,230,260
"4964",51013,8,240,240,280
"4965",51013,9,250,230,260
"4966",51013,10,240,230,260
"4967",51013,11,240,220,250
"4968",51013,12,230,210,240
"4969",51041,1,280,270,290
"4970",51041,2,270,250,300
"4971",51041,3,300,290,310
"4972",51041,4,290,270,300
"4973",51041,5,300,300,320
"4974",51041,6,300,280,320
"4975",51041,7,310,300,330
"4976",51041,8,310,290,320
"4977",51041,9,310,290,340
"4978",51041,10,300,290,330
"4979",51041,11,280,270,310
"4980",51041,12,290,280,310
"4981",51059,1,1160,1120,1220
"4982",51059,2,1100,1020,1120
"4983",51059,3,1220,1160,1250
"4984",51059,4,1180,1140,1230
"4985",51059,5,1260,1200,1280
"4986",51059,6,1220,1160,1280
"4987",51059,7,1260,1200,1300
"4988",51059,8,1260,1200,1320
"4989",51059,9,1270,1200,1320
"4990",51059,10,1260,1170,1300
"4991",51059,11,1180,1130,1200
"4992",51059,12,1210,1140,1250
"4993",51087,1,320,290,330
"4994",51087,2,290,270,300
"4995",51087,3,320,310,340
"4996",51087,4,310,280,320
"4997",51087,5,330,310,350
"4998",51087,6,320,300,340
"4999",51087,7,330,300,360
"5000",51087,8,340,310,350
"5001",51087,9,340,310,360
"5002",51087,10,320,300,340
"5003",51087,11,310,290,330
"5004",51087,12,320,300,330
"5005",51153,1,510,400,550
"5006",51153,2,470,390,510
"5007",51153,3,520,430,560
"5008",51153,4,510,410,530
"5009",51153,5,530,460,560
"5010",51153,6,540,440,560
"5011",51153,7,540,420,600
"5012",51153,8,570,460,610
"5013",51153,9,540,450,570
"5014",51153,10,530,420,560
"5015",51153,11,510,400,570
"5016",51153,12,520,410,570
"5017",51510,1,210,190,220
"5018",51510,2,200,180,220
"5019",51510,3,220,210,240
"5020",51510,4,210,200,220
"5021",51510,5,230,210,240
"5022",51510,6,220,210,230
"5023",51510,7,230,220,240
"5024",51510,8,240,210,240
"5025",51510,9,230,210,240
"5026",51510,10,230,210,240
"5027",51510,11,210,190,220
"5028",51510,12,220,210,240
"5029",51550,1,230,220,240
"5030",51550,2,220,210,230
"5031",51550,3,240,220,250
"5032",51550,4,230,220,230
"5033",51550,5,240,240,250
"5034",51550,6,240,220,250
"5035",51550,7,240,230,260
"5036",51550,8,260,240,260
"5037",51550,9,250,240,260
"5038",51550,10,230,230,250
"5039",51550,11,220,210,230
"5040",51550,12,240,230,250
"5041",51650,1,160,150,170
"5042",51650,2,150,140,170
"5043",51650,3,160,150,180
"5044",51650,4,160,150,170
"5045",51650,5,160,150,170
"5046",51650,6,160,140,180
"5047",51650,7,170,160,190
"5048",51650,8,170,160,180
"5049",51650,9,170,160,180
"5050",51650,10,160,150,180
"5051",51650,11,150,140,160
"5052",51650,12,160,150,170
"5053",51700,1,260,240,280
"5054",51700,2,240,230,250
"5055",51700,3,260,260,270
"5056",51700,4,250,240,260
"5057",51700,5,250,250,270
"5058",51700,6,250,240,260
"5059",51700,7,280,260,290
"5060",51700,8,280,270,290
"5061",51700,9,270,260,290
"5062",51700,10,260,250,280
"5063",51700,11,250,240,270
"5064",51700,12,260,250,280
"5065",51710,1,340,320,350
"5066",51710,2,300,290,320
"5067",51710,3,340,310,350
"5068",51710,4,310,300,330
"5069",51710,5,320,300,350
"5070",51710,6,310,300,350
"5071",51710,7,350,340,360
"5072",51710,8,350,330,370
"5073",51710,9,350,340,370
"5074",51710,10,340,320,350
"5075",51710,11,310,310,330
"5076",51710,12,340,320,360
"5077",51760,1,250,240,260
"5078",51760,2,240,230,250
"5079",51760,3,250,240,260
"5080",51760,4,240,220,250
"5081",51760,5,240,230,260
"5082",51760,6,250,230,260
"5083",51760,7,270,260,280
"5084",51760,8,270,260,280
"5085",51760,9,250,240,280
"5086",51760,10,260,250,280
"5087",51760,11,240,240,260
"5088",51760,12,270,260,280
"5089",51810,1,520,500,530
"5090",51810,2,500,460,520
"5091",51810,3,530,500,560
"5092",51810,4,510,490,530
"5093",51810,5,530,510,550
"5094",51810,6,520,500,540
"5095",51810,7,560,540,580
"5096",51810,8,560,550,580
"5097",51810,9,580,540,590
"5098",51810,10,530,500,550
"5099",51810,11,490,480,500
"5100",51810,12,530,510,550
"5101",53005,1,180,170,190
"5102",53005,2,170,170,190
"5103",53005,3,200,180,210
"5104",53005,4,180,170,200
"5105",53005,5,190,180,220
"5106",53005,6,200,180,220
"5107",53005,7,200,180,220
"5108",53005,8,190,180,220
"5109",53005,9,200,180,210
"5110",53005,10,190,170,210
"5111",53005,11,180,160,200
"5112",53005,12,200,190,210
"5113",53011,1,430,410,440
"5114",53011,2,410,400,440
"5115",53011,3,460,440,470
"5116",53011,4,450,430,470
"5117",53011,5,480,460,500
"5118",53011,6,460,440,480
"5119",53011,7,480,450,500
"5120",53011,8,480,460,500
"5121",53011,9,460,440,480
"5122",53011,10,440,420,470
"5123",53011,11,420,390,440
"5124",53011,12,450,420,470
"5125",53033,1,1830,1730,1930
"5126",53033,2,1780,1700,1850
"5127",53033,3,1960,1920,2090
"5128",53033,4,1920,1840,2020
"5129",53033,5,2020,1960,2150
"5130",53033,6,2050,1850,2140
"5131",53033,7,2060,1960,2210
"5132",53033,8,1990,1940,2230
"5133",53033,9,1930,1880,2120
"5134",53033,10,1990,1870,2130
"5135",53033,11,1800,1690,1940
"5136",53033,12,1870,1760,2020
"5137",53035,1,230,230,250
"5138",53035,2,230,220,240
"5139",53035,3,260,240,270
"5140",53035,4,250,230,260
"5141",53035,5,260,250,270
"5142",53035,6,270,240,270
"5143",53035,7,260,250,270
"5144",53035,8,260,250,280
"5145",53035,9,260,250,280
"5146",53035,10,250,240,270
"5147",53035,11,240,230,250
"5148",53035,12,250,240,260
"5149",53053,1,840,810,880
"5150",53053,2,790,780,820
"5151",53053,3,890,850,950
"5152",53053,4,870,830,920
"5153",53053,5,900,890,1010
"5154",53053,6,890,860,960
"5155",53053,7,890,870,1000
"5156",53053,8,920,840,1000
"5157",53053,9,950,850,960
"5158",53053,10,870,820,960
"5159",53053,11,840,780,900
"5160",53053,12,830,800,930
"5161",53061,1,700,670,730
"5162",53061,2,680,630,700
"5163",53061,3,760,730,770
"5164",53061,4,720,700,750
"5165",53061,5,780,740,820
"5166",53061,6,760,740,780
"5167",53061,7,770,730,800
"5168",53061,8,760,730,840
"5169",53061,9,740,720,780
"5170",53061,10,730,710,820
"5171",53061,11,710,660,730
"5172",53061,12,690,670,740
"5173",53063,1,450,440,480
"5174",53063,2,430,420,440
"5175",53063,3,490,480,510
"5176",53063,4,480,450,500
"5177",53063,5,510,500,520
"5178",53063,6,480,470,500
"5179",53063,7,510,490,520
"5180",53063,8,500,470,530
"5181",53063,9,490,460,520
"5182",53063,10,490,460,520
"5183",53063,11,440,430,460
"5184",53063,12,450,430,480
"5185",53067,1,220,200,240
"5186",53067,2,210,180,230
"5187",53067,3,230,220,260
"5188",53067,4,230,210,240
"5189",53067,5,250,230,260
"5190",53067,6,240,220,260
"5191",53067,7,230,220,260
"5192",53067,8,250,220,260
"5193",53067,9,230,220,260
"5194",53067,10,220,210,260
"5195",53067,11,220,190,240
"5196",53067,12,220,200,240
"5197",53073,1,170,150,180
"5198",53073,2,160,150,180
"5199",53073,3,180,160,190
"5200",53073,4,180,170,200
"5201",53073,5,190,170,200
"5202",53073,6,180,170,200
"5203",53073,7,190,180,200
"5204",53073,8,190,190,200
"5205",53073,9,180,170,200
"5206",53073,10,170,160,180
"5207",53073,11,160,150,170
"5208",53073,12,170,160,180
"5209",53077,1,340,330,350
"5210",53077,2,310,300,330
"5211",53077,3,350,340,370
"5212",53077,4,350,330,370
"5213",53077,5,370,350,390
"5214",53077,6,360,360,380
"5215",53077,7,380,370,410
"5216",53077,8,370,360,380
"5217",53077,9,350,330,360
"5218",53077,10,340,330,360
"5219",53077,11,320,310,330
"5220",53077,12,340,330,360
"5221",54039,1,200,180,200
"5222",54039,2,180,170,200
"5223",54039,3,200,190,220
"5224",54039,4,190,170,200
"5225",54039,5,200,190,220
"5226",54039,6,200,180,210
"5227",54039,7,210,190,220
"5228",54039,8,210,200,220
"5229",54039,9,210,200,220
"5230",54039,10,200,180,220
"5231",54039,11,190,170,200
"5232",54039,12,190,190,210
"5233",55009,1,250,250,270
"5234",55009,2,250,240,250
"5235",55009,3,290,270,300
"5236",55009,4,280,260,300
"5237",55009,5,280,280,300
"5238",55009,6,280,270,300
"5239",55009,7,280,280,300
"5240",55009,8,280,270,300
"5241",55009,9,280,260,310
"5242",55009,10,270,260,290
"5243",55009,11,250,240,280
"5244",55009,12,280,260,290
"5245",55025,1,450,420,470
"5246",55025,2,430,410,470
"5247",55025,3,470,450,510
"5248",55025,4,480,440,500
"5249",55025,5,520,490,550
"5250",55025,6,500,470,520
"5251",55025,7,530,470,550
"5252",55025,8,540,480,550
"5253",55025,9,510,440,530
"5254",55025,10,510,440,530
"5255",55025,11,470,430,480
"5256",55025,12,450,430,480
"5257",55059,1,170,160,180
"5258",55059,2,160,150,170
"5259",55059,3,180,170,190
"5260",55059,4,170,170,180
"5261",55059,5,180,160,190
"5262",55059,6,180,180,200
"5263",55059,7,190,180,190
"5264",55059,8,180,180,200
"5265",55059,9,180,180,190
"5266",55059,10,170,160,190
"5267",55059,11,160,150,170
"5268",55059,12,170,160,180
"5269",55073,1,130,120,130
"5270",55073,2,120,110,130
"5271",55073,3,140,130,150
"5272",55073,4,140,130,140
"5273",55073,5,140,130,150
"5274",55073,6,140,130,140
"5275",55073,7,140,130,140
"5276",55073,8,140,130,140
"5277",55073,9,130,130,140
"5278",55073,10,130,120,140
"5279",55073,11,120,120,140
"5280",55073,12,130,120,140
"5281",55079,1,1190,1160,1220
"5282",55079,2,1120,1080,1140
"5283",55079,3,1260,1210,1290
"5284",55079,4,1180,1140,1210
"5285",55079,5,1250,1220,1290
"5286",55079,6,1240,1220,1290
"5287",55079,7,1310,1280,1340
"5288",55079,8,1280,1260,1330
"5289",55079,9,1240,1200,1280
"5290",55079,10,1220,1190,1260
"5291",55079,11,1150,1130,1180
"5292",55079,12,1200,1170,1250
"5293",55087,1,180,160,190
"5294",55087,2,170,150,180
"5295",55087,3,190,180,200
"5296",55087,4,190,180,190
"5297",55087,5,200,190,210
"5298",55087,6,200,180,210
"5299",55087,7,210,190,210
"5300",55087,8,200,180,210
"5301",55087,9,190,170,200
"5302",55087,10,190,180,200
"5303",55087,11,170,160,190
"5304",55087,12,190,170,190
"5305",55101,1,200,190,200
"5306",55101,2,200,180,200
"5307",55101,3,220,210,220
"5308",55101,4,220,210,220
"5309",55101,5,210,210,230
"5310",55101,6,210,200,230
"5311",55101,7,220,210,240
"5312",55101,8,220,210,240
"5313",55101,9,220,200,230
"5314",55101,10,210,200,230
"5315",55101,11,200,190,200
"5316",55101,12,200,200,230
"5317",55105,1,160,150,170
"5318",55105,2,150,140,160
"5319",55105,3,180,160,180
"5320",55105,4,160,150,170
"5321",55105,5,170,160,180
"5322",55105,6,170,160,180
"5323",55105,7,180,170,190
"5324",55105,8,170,160,180
"5325",55105,9,170,160,180
"5326",55105,10,170,160,170
"5327",55105,11,160,150,170
"5328",55105,12,160,150,180
"5329",55117,1,100,100,110
"5330",55117,2,100,90,120
"5331",55117,3,120,110,120
"5332",55117,4,120,110,120
"5333",55117,5,120,110,130
"5334",55117,6,120,110,120
"5335",55117,7,120,110,120
"5336",55117,8,120,110,130
"5337",55117,9,120,110,120
"5338",55117,10,110,110,120
"5339",55117,11,100,90,110
"5340",55117,12,110,100,120
"5341",55133,1,300,290,320
"5342",55133,2,310,290,320
"5343",55133,3,340,330,360
"5344",55133,4,340,320,360
"5345",55133,5,380,330,390
"5346",55133,6,360,340,380
"5347",55133,7,360,340,380
"5348",55133,8,360,340,370
"5349",55133,9,350,340,360
"5350",55133,10,350,330,360
"5351",55133,11,310,290,320
"5352",55133,12,310,300,340
"5353",55139,1,150,140,150
"5354",55139,2,140,130,150
"5355",55139,3,160,150,170
"5356",55139,4,160,150,160
"5357",55139,5,160,160,170
"5358",55139,6,160,150,170
"5359",55139,7,160,160,170
"5360",55139,8,160,160,170
"5361",55139,9,160,150,170
"5362",55139,10,160,150,160
"5363",55139,11,140,130,150
"5364",55139,12,150,140,160
